,date,sentiment_polarity,sentiment_subjectivity,word_count,total_words,no_articles
0,2000-01-08,0.12291207392047733,0.48112496746950517,0.0,671.0,1
1,2000-01-15,-0.017128047391205284,0.44551079403053084,0.0,310.0,2
2,2000-01-19,0.2329571454571454,0.4538179413179414,0.0,786.0,1
3,2000-01-22,0.1698869047619047,0.46150618131868126,0.0,507.0,1
4,2000-01-23,0.17576799763309664,0.43509349744498266,0.0,585.0,2
5,2000-01-24,0.12513976167201973,0.4391561350835544,0.0,399.0,1
6,2000-01-25,0.10686611309418334,0.4117508206543294,0.0,1002.0,1
7,2000-01-29,0.1281508832819191,0.49251800291399156,0.0,361.3333333333333,3
8,2000-02-08,0.09096362787539257,0.32781886618283684,1.5,553.5,2
9,2000-02-12,0.1543554141876186,0.45875579777365494,0.0,397.5,2
10,2000-02-18,0.047550882579952346,0.467206743514883,0.0,188.5,2
11,2000-02-19,0.20767367081916266,0.5050090452959305,0.0,306.6666666666667,3
12,2000-02-22,0.12538919413919414,0.40373168498168494,0.0,568.0,1
13,2000-03-12,0.05097884559884559,0.46686984126984127,0.0,697.0,1
14,2000-03-18,0.1357025945249383,0.46671173398445226,0.0,428.6666666666667,3
15,2000-03-19,0.061456017706017704,0.4549803049803049,0.0,485.0,1
16,2000-03-25,0.07960662525879915,0.47701863354037266,0.0,141.0,1
17,2000-03-26,0.12922957325006504,0.4356856492323705,0.0,478.0,2
18,2000-03-27,0.22772765924551647,0.48749143713429416,0.0,267.0,1
19,2000-04-07,0.08044077134986226,0.34149449035812673,0.0,202.0,1
20,2000-04-13,0.1408130295630296,0.4869220083035871,1.0,696.0,1
21,2000-04-15,0.08380018674136322,0.4840569561157797,0.0,188.0,1
22,2000-04-30,0.15615185740185739,0.4851713365999081,0.0,542.5,2
23,2000-05-02,0.10624477533960296,0.4651235258993879,0.0,343.0,1
24,2000-05-04,0.10846318524348826,0.431846294838719,0.0,1120.0,1
25,2000-05-06,0.17717948717948717,0.49789987789987794,0.0,347.0,1
26,2000-05-16,0.19923654244306419,0.5628623188405796,0.0,283.0,1
27,2000-05-20,0.08223960920682231,0.44558488869964286,4.0,416.0,1
28,2000-05-23,0.15560917052296364,0.5699798477384683,0.0,391.0,1
29,2000-06-03,0.1958426477893691,0.45854434272467065,0.0,394.0,1
30,2000-06-11,0.11045614521060954,0.43480087152706204,1.0,540.5,2
31,2000-06-17,0.19782579765913094,0.4806991609213828,0.0,820.0,1
32,2000-06-20,0.09744248318191978,0.44801511086722334,0.0,355.0,1
33,2000-06-21,0.11098536384250664,0.5032477839620696,0.0,372.0,1
34,2000-06-24,0.34036210317460314,0.5806475970017636,0.0,377.0,1
35,2000-06-29,0.002026805040197901,0.41159071583178725,0.0,584.0,1
36,2000-07-04,0.08431553631553633,0.3993357383357384,0.0,558.0,1
37,2000-07-05,0.11525353535353534,0.45427070707070705,0.0,202.0,1
38,2000-07-08,0.17174507230358294,0.4369668570200485,0.0,511.0,1
39,2000-07-11,0.1764919604205319,0.43327181251288366,0.0,861.0,1
40,2000-07-18,0.03466981132075472,0.4358041329739442,0.0,341.0,1
41,2000-07-22,0.12876262626262622,0.44446398770311807,0.0,600.0,1
42,2000-07-23,0.08161519961519957,0.46591549191549186,0.0,765.0,1
43,2000-07-25,0.0006076388888888902,0.3499131944444445,0.0,195.0,1
44,2000-07-26,0.0768140589569161,0.2720899470899471,0.0,452.0,1
45,2000-07-27,0.038551634768740024,0.4370215311004784,0.0,501.0,1
46,2000-07-29,0.07793079668209876,0.42453541491301905,0.0,465.5,2
47,2000-08-01,0.053601694915254246,0.4362321764864138,0.0,365.0,1
48,2000-08-06,0.0809750687680375,0.41008720012626254,0.0,339.0,1
49,2000-08-10,0.0720621693121693,0.46550176366843043,0.0,663.0,1
50,2000-08-19,0.13917233560090703,0.4531462585034013,0.0,224.0,1
51,2000-09-05,0.050455498380026685,0.35942388848049234,0.0,283.0,1
52,2000-09-06,-0.03090277777777778,0.33694444444444444,4.0,371.0,1
53,2000-09-14,0.08928571428571429,0.17142857142857146,0.0,133.0,1
54,2000-09-21,0.08484848484848485,0.47342657342657335,0.0,107.0,1
55,2000-09-23,0.12083703517235261,0.4286656336755543,0.0,468.5,2
56,2000-09-26,-0.018232808857808855,0.42829982517482523,1.0,488.0,1
57,2000-10-05,0.0467789598108747,0.3662529550827423,0.0,333.0,1
58,2000-10-07,0.20446864962993994,0.5817774519387421,0.0,523.0,1
59,2000-10-10,0.16065476190476188,0.49220238095238095,0.0,214.0,1
60,2000-10-16,0.1390915750915751,0.4306886446886447,0.0,334.0,1
61,2000-10-22,0.10023902821316616,0.465849442702891,0.0,419.0,1
62,2000-10-24,0.1004465700965701,0.45930873229334757,0.0,656.0,1
63,2000-10-30,0.08997668997668996,0.2777000777000777,0.0,354.0,1
64,2000-11-06,0.04834346677043306,0.5057219060589845,0.0,613.0,1
65,2000-11-09,0.1516352447874187,0.4545427921514878,0.0,412.0,1
66,2000-11-13,0.09847469257795342,0.5679421544638936,0.0,531.0,1
67,2000-11-18,0.10257957005116095,0.4127141955266955,0.5,511.0,2
68,2000-11-25,0.13154904306220103,0.5193813131313133,0.0,407.0,1
69,2000-12-02,0.13095655806182122,0.44164717348927857,0.0,385.0,1
70,2000-12-13,-0.008088824755491423,0.3479196729196729,0.0,406.0,1
71,2000-12-21,0.12167344402888622,0.3542612552476499,2.0,2176.0,1
72,2000-12-31,0.08595885323826499,0.3327465834818775,0.0,483.0,1
73,2001-01-03,0.06449576409253828,0.336493971977843,0.0,266.0,1
