,datetime,price,ticker,date,sp500
59,2010-02-01,265.5147705078125,GOOG,2010-02-01,1796.6700440000002
60,2010-02-02,28.459999084472656,MSFT,2010-02-02,1819.9899899999998
61,2010-02-02,125.52999877929688,IBM,2010-02-02,1819.9899899999998
62,2010-02-02,264.5683288574219,GOOG,2010-02-02,1819.9899899999998
63,2010-02-03,28.6299991607666,MSFT,2010-02-03,1810.640015
64,2010-02-03,125.66000366210938,IBM,2010-02-03,1810.640015
65,2010-02-03,269.40020751953125,GOOG,2010-02-03,1810.640015
66,2010-02-04,27.84000015258789,MSFT,2010-02-04,1754.300049
67,2010-02-04,123.0,IBM,2010-02-04,1754.300049
68,2010-02-04,262.40643310546875,GOOG,2010-02-04,1754.300049
69,2010-02-05,28.020000457763672,MSFT,2010-02-05,1759.380005
70,2010-02-05,123.5199966430664,IBM,2010-02-05,1759.380005
71,2010-02-05,264.65301513671875,GOOG,2010-02-05,1759.380005
72,2010-02-08,27.719999313354492,MSFT,2010-02-08,1744.369995
73,2010-02-08,121.87999725341797,IBM,2010-02-08,1744.369995
74,2010-02-08,265.73895263671875,GOOG,2010-02-08,1744.369995
75,2010-02-09,28.010000228881836,MSFT,2010-02-09,1767.180054
76,2010-02-09,123.20999908447266,IBM,2010-02-09,1767.180054
77,2010-02-09,267.2184143066406,GOOG,2010-02-09,1767.180054
78,2010-02-10,27.989999771118164,MSFT,2010-02-10,1763.689941
79,2010-02-10,122.80999755859375,IBM,2010-02-10,1763.689941
80,2010-02-10,266.22711181640625,GOOG,2010-02-10,1763.689941
81,2010-02-11,28.1200008392334,MSFT,2010-02-11,1781.0100100000002
82,2010-02-11,123.7300033569336,IBM,2010-02-11,1781.0100100000002
83,2010-02-11,267.198486328125,GOOG,2010-02-11,1781.0100100000002
84,2010-02-12,27.93000030517578,MSFT,2010-02-12,1776.5
85,2010-02-12,124.0,IBM,2010-02-12,1776.5
86,2010-02-12,265.5646057128906,GOOG,2010-02-12,1776.5
87,2010-02-16,28.350000381469727,MSFT,2010-02-16,1808.719971
88,2010-02-16,125.2300033569336,IBM,2010-02-16,1808.719971
89,2010-02-16,269.6393127441406,GOOG,2010-02-16,1808.719971
90,2010-02-17,28.59000015258789,MSFT,2010-02-17,1816.699951
91,2010-02-17,126.33000183105469,IBM,2010-02-17,1816.699951
92,2010-02-17,268.10009765625,GOOG,2010-02-17,1816.699951
93,2010-02-18,28.969999313354492,MSFT,2010-02-18,1828.810059
94,2010-02-18,127.80999755859375,IBM,2010-02-18,1828.810059
95,2010-02-18,270.5957336425781,GOOG,2010-02-18,1828.810059
96,2010-02-19,28.770000457763672,MSFT,2010-02-19,1833.089966
97,2010-02-19,127.19000244140625,IBM,2010-02-19,1833.089966
98,2010-02-19,269.3703308105469,GOOG,2010-02-19,1833.089966
99,2010-02-22,28.729999542236328,MSFT,2010-02-22,1831.209961
100,2010-02-22,126.8499984741211,IBM,2010-02-22,1831.209961
101,2010-02-22,270.38653564453125,GOOG,2010-02-22,1831.209961
102,2010-02-23,28.329999923706055,MSFT,2010-02-23,1809.050049
103,2010-02-23,126.45999908447266,IBM,2010-02-23,1809.050049
104,2010-02-23,266.53594970703125,GOOG,2010-02-23,1809.050049
105,2010-02-24,28.6299991607666,MSFT,2010-02-24,1826.9899899999998
106,2010-02-24,127.58999633789062,IBM,2010-02-24,1826.9899899999998
107,2010-02-24,264.74267578125,GOOG,2010-02-24,1826.9899899999998
108,2010-02-25,28.600000381469727,MSFT,2010-02-25,1823.640015
109,2010-02-25,127.06999969482422,IBM,2010-02-25,1823.640015
110,2010-02-25,262.2320861816406,GOOG,2010-02-25,1823.640015
111,2010-02-26,28.670000076293945,MSFT,2010-02-26,1826.27002
112,2010-02-26,127.16000366210938,IBM,2010-02-26,1826.27002
113,2010-02-26,262.4164123535156,GOOG,2010-02-26,1826.27002
114,2010-03-01,29.020000457763672,MSFT,2010-03-01,1844.869995
115,2010-03-01,128.57000732421875,IBM,2010-03-01,1844.869995
116,2010-03-01,265.35040283203125,GOOG,2010-03-01,1844.869995
117,2010-03-02,28.459999084472656,MSFT,2010-03-02,1849.1700440000002
118,2010-03-02,127.41999816894531,IBM,2010-03-02,1849.1700440000002
119,2010-03-02,269.519775390625,GOOG,2010-03-02,1849.1700440000002
120,2010-03-03,28.459999084472656,MSFT,2010-03-03,1850.2399899999998
121,2010-03-03,126.87999725341797,IBM,2010-03-03,1850.2399899999998
122,2010-03-03,271.6418151855469,GOOG,2010-03-03,1850.2399899999998
123,2010-03-04,28.6299991607666,MSFT,2010-03-04,1857.199951
124,2010-03-04,126.72000122070312,IBM,2010-03-04,1857.199951
125,2010-03-04,276.259521484375,GOOG,2010-03-04,1857.199951
126,2010-03-05,28.59000015258789,MSFT,2010-03-05,1883.280029
127,2010-03-05,127.25,IBM,2010-03-05,1883.280029
128,2010-03-05,281.0515441894531,GOOG,2010-03-05,1883.280029
129,2010-03-08,28.6299991607666,MSFT,2010-03-08,1883.290039
130,2010-03-08,126.41000366210938,IBM,2010-03-08,1883.290039
131,2010-03-08,280.1897888183594,GOOG,2010-03-08,1883.290039
132,2010-03-09,28.799999237060547,MSFT,2010-03-09,1886.5999760000002
133,2010-03-09,125.55000305175781,IBM,2010-03-09,1886.5999760000002
134,2010-03-09,279.0490417480469,GOOG,2010-03-09,1886.5999760000002
135,2010-03-10,28.969999313354492,MSFT,2010-03-10,1895.380005
136,2010-03-10,125.62000274658203,IBM,2010-03-10,1895.380005
137,2010-03-10,287.148681640625,GOOG,2010-03-10,1895.380005
138,2010-03-11,29.18000030517578,MSFT,2010-03-11,1903.680054
139,2010-03-11,127.5999984741211,IBM,2010-03-11,1903.680054
140,2010-03-11,289.48492431640625,GOOG,2010-03-11,1903.680054
141,2010-03-12,29.270000457763672,MSFT,2010-03-12,1903.290039
142,2010-03-12,127.94000244140625,IBM,2010-03-12,1903.290039
143,2010-03-12,288.68792724609375,GOOG,2010-03-12,1903.290039
144,2010-03-15,29.290000915527344,MSFT,2010-03-15,1904.189941
145,2010-03-15,127.83000183105469,IBM,2010-03-15,1904.189941
146,2010-03-15,280.5384826660156,GOOG,2010-03-15,1904.189941
147,2010-03-16,29.3700008392334,MSFT,2010-03-16,1919.02002
148,2010-03-16,128.6699981689453,IBM,2010-03-16,1919.02002
149,2010-03-16,281.5447082519531,GOOG,2010-03-16,1919.02002
150,2010-03-17,29.6299991607666,MSFT,2010-03-17,1930.219971
151,2010-03-17,127.76000213623047,IBM,2010-03-17,1930.219971
152,2010-03-17,281.7240295410156,GOOG,2010-03-17,1930.219971
153,2010-03-18,29.610000610351562,MSFT,2010-03-18,1929.630005
154,2010-03-18,128.3800048828125,IBM,2010-03-18,1929.630005
155,2010-03-18,282.1424560546875,GOOG,2010-03-18,1929.630005
156,2010-03-19,29.59000015258789,MSFT,2010-03-19,1919.800049
157,2010-03-19,127.70999908447266,IBM,2010-03-19,1919.800049
158,2010-03-19,278.95440673828125,GOOG,2010-03-19,1919.800049
159,2010-03-22,29.600000381469727,MSFT,2010-03-22,1929.640015
160,2010-03-22,127.9800033569336,IBM,2010-03-22,1929.640015
161,2010-03-22,277.7090759277344,GOOG,2010-03-22,1929.640015
162,2010-03-23,29.8799991607666,MSFT,2010-03-23,1943.699951
163,2010-03-23,129.3699951171875,IBM,2010-03-23,1943.699951
164,2010-03-23,273.4749450683594,GOOG,2010-03-23,1943.699951
165,2010-03-24,29.649999618530273,MSFT,2010-03-24,1933.040039
166,2010-03-24,128.52999877929688,IBM,2010-03-24,1933.040039
167,2010-03-24,277.6243896484375,GOOG,2010-03-24,1933.040039
168,2010-03-25,30.010000228881836,MSFT,2010-03-25,1929.75
169,2010-03-25,129.24000549316406,IBM,2010-03-25,1929.75
170,2010-03-25,280.3890380859375,GOOG,2010-03-25,1929.75
171,2010-03-26,29.65999984741211,MSFT,2010-03-26,1931.180054
172,2010-03-26,129.25999450683594,IBM,2010-03-26,1931.180054
173,2010-03-26,280.2944030761719,GOOG,2010-03-26,1931.180054
174,2010-03-29,29.59000015258789,MSFT,2010-03-29,1942.5100100000002
175,2010-03-29,128.58999633789062,IBM,2010-03-29,1942.5100100000002
176,2010-03-29,280.1748352050781,GOOG,2010-03-29,1942.5100100000002
177,2010-03-30,29.770000457763672,MSFT,2010-03-30,1942.810059
178,2010-03-30,128.77000427246094,IBM,2010-03-30,1942.810059
179,2010-03-30,282.296875,GOOG,2010-03-30,1942.810059
180,2010-03-31,29.290000915527344,MSFT,2010-03-31,1936.47998
181,2010-03-31,128.25,IBM,2010-03-31,1936.47998
182,2010-03-31,282.5011291503906,GOOG,2010-03-31,1936.47998
183,2010-04-01,29.15999984741211,MSFT,2010-04-01,1950.910034
184,2010-04-01,128.25,IBM,2010-04-01,1950.910034
185,2010-04-01,283.3379821777344,GOOG,2010-04-01,1950.910034
186,2010-04-05,29.270000457763672,MSFT,2010-04-05,1966.439941
187,2010-04-05,129.35000610351562,IBM,2010-04-05,1966.439941
188,2010-04-05,284.4388427734375,GOOG,2010-04-05,1966.439941
189,2010-04-06,29.31999969482422,MSFT,2010-04-06,1969.7600100000002
190,2010-04-06,128.92999267578125,IBM,2010-04-06,1969.7600100000002
191,2010-04-06,283.049072265625,GOOG,2010-04-06,1969.7600100000002
192,2010-04-07,29.350000381469727,MSFT,2010-04-07,1959.040039
193,2010-04-07,128.47999572753906,IBM,2010-04-07,1959.040039
194,2010-04-07,280.7178039550781,GOOG,2010-04-07,1959.040039
195,2010-04-08,29.920000076293945,MSFT,2010-04-08,1965.719971
196,2010-04-08,127.61000061035156,IBM,2010-04-08,1965.719971
197,2010-04-08,282.6854248046875,GOOG,2010-04-08,1965.719971
198,2010-04-09,30.34000015258789,MSFT,2010-04-09,1978.859985
199,2010-04-09,128.75999450683594,IBM,2010-04-09,1978.859985
200,2010-04-09,282.05279541015625,GOOG,2010-04-09,1978.859985
201,2010-04-12,30.31999969482422,MSFT,2010-04-12,1982.4000239999998
202,2010-04-12,128.36000061035156,IBM,2010-04-12,1982.4000239999998
203,2010-04-12,285.295654296875,GOOG,2010-04-12,1982.4000239999998
204,2010-04-13,30.450000762939453,MSFT,2010-04-13,1983.910034
205,2010-04-13,129.02999877929688,IBM,2010-04-13,1983.910034
206,2010-04-13,292.2894287109375,GOOG,2010-04-13,1983.910034
207,2010-04-14,30.81999969482422,MSFT,2010-04-14,2006.060059
208,2010-04-14,131.25,IBM,2010-04-14,2006.060059
209,2010-04-14,293.4002685546875,GOOG,2010-04-14,2006.060059
210,2010-04-15,30.8700008392334,MSFT,2010-04-15,2007.7399899999998
211,2010-04-15,130.88999938964844,IBM,2010-04-15,2007.7399899999998
212,2010-04-15,296.53851318359375,GOOG,2010-04-15,2007.7399899999998
213,2010-04-16,30.670000076293945,MSFT,2010-04-16,1975.359985
214,2010-04-16,130.6300048828125,IBM,2010-04-16,1975.359985
215,2010-04-16,274.04779052734375,GOOG,2010-04-16,1975.359985
216,2010-04-19,31.040000915527344,MSFT,2010-04-19,1984.319946
217,2010-04-19,132.22999572753906,IBM,2010-04-19,1984.319946
218,2010-04-19,274.02288818359375,GOOG,2010-04-19,1984.319946
219,2010-04-20,31.360000610351562,MSFT,2010-04-20,2000.3299559999998
220,2010-04-20,129.69000244140625,IBM,2010-04-20,2000.3299559999998
221,2010-04-20,276.4836730957031,GOOG,2010-04-20,2000.3299559999998
222,2010-04-21,31.329999923706055,MSFT,2010-04-21,1998.310059
223,2010-04-21,128.99000549316406,IBM,2010-04-21,1998.310059
224,2010-04-21,276.11505126953125,GOOG,2010-04-21,1998.310059
225,2010-04-22,31.389999389648438,MSFT,2010-04-22,2002.930054
226,2010-04-22,129.1300048828125,IBM,2010-04-22,2002.930054
227,2010-04-22,272.5085754394531,GOOG,2010-04-22,2002.930054
228,2010-04-23,30.959999084472656,MSFT,2010-04-23,2017.189941
229,2010-04-23,129.99000549316406,IBM,2010-04-23,2017.189941
230,2010-04-23,271.4774475097656,GOOG,2010-04-23,2017.189941
231,2010-04-26,31.110000610351562,MSFT,2010-04-26,2008.550049
232,2010-04-26,130.72999572753906,IBM,2010-04-26,2008.550049
233,2010-04-26,264.8273620605469,GOOG,2010-04-26,2008.550049
234,2010-04-27,30.850000381469727,MSFT,2010-04-27,1961.5999760000002
235,2010-04-27,128.82000732421875,IBM,2010-04-27,1961.5999760000002
236,2010-04-27,263.54217529296875,GOOG,2010-04-27,1961.5999760000002
237,2010-04-28,30.90999984741211,MSFT,2010-04-28,1974.630005
238,2010-04-28,130.10000610351562,IBM,2010-04-28,1974.630005
239,2010-04-28,263.60693359375,GOOG,2010-04-28,1974.630005
240,2010-04-29,31.0,MSFT,2010-04-29,2000.339966
241,2010-04-29,130.4600067138672,IBM,2010-04-29,2000.339966
242,2010-04-29,265.0066833496094,GOOG,2010-04-29,2000.339966
243,2010-04-30,30.540000915527344,MSFT,2010-04-30,1967.050049
244,2010-04-30,129.0,IBM,2010-04-30,1967.050049
245,2010-04-30,261.8684387207031,GOOG,2010-04-30,1967.050049
246,2010-05-03,30.860000610351562,MSFT,2010-05-03,1992.869995
247,2010-05-03,129.60000610351562,IBM,2010-05-03,1992.869995
248,2010-05-03,264.3092956542969,GOOG,2010-05-03,1992.869995
249,2010-05-04,30.1299991607666,MSFT,2010-05-04,1945.369995
250,2010-05-04,128.1199951171875,IBM,2010-05-04,1945.369995
251,2010-05-04,252.2395477294922,GOOG,2010-05-04,1945.369995
252,2010-05-05,29.850000381469727,MSFT,2010-05-05,1933.25
253,2010-05-05,127.45999908447266,IBM,2010-05-05,1933.25
254,2010-05-05,253.92820739746094,GOOG,2010-05-05,1933.25
255,2010-05-06,28.979999542236328,MSFT,2010-05-06,1870.949951
256,2010-05-06,123.91999816894531,IBM,2010-05-06,1870.949951
257,2010-05-06,248.40391540527344,GOOG,2010-05-06,1870.949951
258,2010-05-07,28.209999084472656,MSFT,2010-05-07,1842.319946
259,2010-05-07,122.0999984741211,IBM,2010-05-07,1842.319946
260,2010-05-07,245.6492462158203,GOOG,2010-05-07,1842.319946
261,2010-05-10,28.940000534057617,MSFT,2010-05-10,1923.390015
262,2010-05-10,126.2699966430664,IBM,2010-05-10,1923.390015
263,2010-05-10,259.85101318359375,GOOG,2010-05-10,1923.390015
264,2010-05-11,28.8799991607666,MSFT,2010-05-11,1917.25
265,2010-05-11,126.88999938964844,IBM,2010-05-11,1917.25
266,2010-05-11,253.5745391845703,GOOG,2010-05-11,1917.25
267,2010-05-12,29.440000534057617,MSFT,2010-05-12,1944.25
268,2010-05-12,132.67999267578125,IBM,2010-05-12,1944.25
269,2010-05-12,251.75137329101562,GOOG,2010-05-12,1944.25
270,2010-05-13,29.239999771118164,MSFT,2010-05-13,1920.7600100000002
271,2010-05-13,131.47999572753906,IBM,2010-05-13,1920.7600100000002
272,2010-05-13,254.4861297607422,GOOG,2010-05-13,1920.7600100000002
273,2010-05-14,28.93000030517578,MSFT,2010-05-14,1884.6700440000002
274,2010-05-14,131.19000244140625,IBM,2010-05-14,1884.6700440000002
275,2010-05-14,252.8173828125,GOOG,2010-05-14,1884.6700440000002
276,2010-05-17,28.940000534057617,MSFT,2010-05-17,1887.109985
277,2010-05-17,130.44000244140625,IBM,2010-05-17,1887.109985
278,2010-05-17,253.03656005859375,GOOG,2010-05-17,1887.109985
279,2010-05-18,28.600000381469727,MSFT,2010-05-18,1860.6500239999998
280,2010-05-18,129.9499969482422,IBM,2010-05-18,1860.6500239999998
281,2010-05-18,248.25448608398438,GOOG,2010-05-18,1860.6500239999998
282,2010-05-19,28.239999771118164,MSFT,2010-05-19,1851.280029
283,2010-05-19,128.86000061035156,IBM,2010-05-19,1851.280029
284,2010-05-19,246.29183959960938,GOOG,2010-05-19,1851.280029
285,2010-05-20,27.110000610351562,MSFT,2010-05-20,1779.300049
286,2010-05-20,123.80000305175781,IBM,2010-05-20,1779.300049
287,2010-05-20,236.61810302734375,GOOG,2010-05-20,1779.300049
288,2010-05-21,26.84000015258789,MSFT,2010-05-21,1806.050049
289,2010-05-21,125.41999816894531,IBM,2010-05-21,1806.050049
290,2010-05-21,235.1436309814453,GOOG,2010-05-21,1806.050049
291,2010-05-24,26.270000457763672,MSFT,2010-05-24,1782.77002
292,2010-05-24,124.44999694824219,IBM,2010-05-24,1782.77002
293,2010-05-24,237.6890869140625,GOOG,2010-05-24,1782.77002
294,2010-05-25,26.06999969482422,MSFT,2010-05-25,1783.4000239999998
295,2010-05-25,124.5199966430664,IBM,2010-05-25,1783.4000239999998
296,2010-05-25,237.64425659179688,GOOG,2010-05-25,1783.4000239999998
297,2010-05-26,25.010000228881836,MSFT,2010-05-26,1773.6500239999998
298,2010-05-26,123.2300033569336,IBM,2010-05-26,1773.6500239999998
299,2010-05-26,236.8472442626953,GOOG,2010-05-26,1773.6500239999998
300,2010-05-27,26.0,MSFT,2010-05-27,1832.609985
301,2010-05-27,126.38999938964844,IBM,2010-05-27,1832.609985
302,2010-05-27,244.3142547607422,GOOG,2010-05-27,1832.609985
303,2010-05-28,25.799999237060547,MSFT,2010-05-28,1809.97998
304,2010-05-28,125.26000213623047,IBM,2010-05-28,1809.97998
305,2010-05-28,241.90826416015625,GOOG,2010-05-28,1809.97998
306,2010-06-01,25.889999389648438,MSFT,2010-06-01,1778.9899899999998
307,2010-06-01,124.33999633789062,IBM,2010-06-01,1778.9899899999998
308,2010-06-01,240.28436279296875,GOOG,2010-06-01,1778.9899899999998
309,2010-06-02,26.459999084472656,MSFT,2010-06-02,1825.25
310,2010-06-02,127.41000366210938,IBM,2010-06-02,1825.25
311,2010-06-02,245.76382446289062,GOOG,2010-06-02,1825.25
312,2010-06-03,26.860000610351562,MSFT,2010-06-03,1832.719971
313,2010-06-03,127.95999908447266,IBM,2010-06-03,1832.719971
314,2010-06-03,251.85598754882812,GOOG,2010-06-03,1832.719971
315,2010-06-04,25.790000915527344,MSFT,2010-06-04,1769.719971
316,2010-06-04,125.27999877929688,IBM,2010-06-04,1769.719971
317,2010-06-04,248.4288330078125,GOOG,2010-06-04,1769.719971
318,2010-06-07,25.290000915527344,MSFT,2010-06-07,1745.869995
319,2010-06-07,124.12999725341797,IBM,2010-06-07,1745.869995
320,2010-06-07,241.8534698486328,GOOG,2010-06-07,1745.869995
321,2010-06-08,25.110000610351562,MSFT,2010-06-08,1765.290039
322,2010-06-08,123.72000122070312,IBM,2010-06-08,1765.290039
323,2010-06-08,241.48484802246094,GOOG,2010-06-08,1765.290039
324,2010-06-09,24.790000915527344,MSFT,2010-06-09,1754.910034
325,2010-06-09,123.9000015258789,IBM,2010-06-09,1754.910034
326,2010-06-09,236.12493896484375,GOOG,2010-06-09,1754.910034
327,2010-06-10,25.0,MSFT,2010-06-10,1806.689941
328,2010-06-10,127.68000030517578,IBM,2010-06-10,1806.689941
329,2010-06-10,242.59568786621094,GOOG,2010-06-10,1806.689941
330,2010-06-11,25.65999984741211,MSFT,2010-06-11,1815.2600100000002
331,2010-06-11,128.4499969482422,IBM,2010-06-11,1815.2600100000002
332,2010-06-11,243.33790588378906,GOOG,2010-06-11,1815.2600100000002
333,2010-06-14,25.5,MSFT,2010-06-14,1812.02002
334,2010-06-14,128.5,IBM,2010-06-14,1812.02002
335,2010-06-14,240.6928253173828,GOOG,2010-06-14,1812.02002
336,2010-06-15,26.579999923706055,MSFT,2010-06-15,1854.609985
337,2010-06-15,129.7899932861328,IBM,2010-06-15,1854.609985
338,2010-06-15,248.065185546875,GOOG,2010-06-15,1854.609985
339,2010-06-16,26.31999969482422,MSFT,2010-06-16,1853.619995
340,2010-06-16,130.35000610351562,IBM,2010-06-16,1853.619995
341,2010-06-16,249.69906616210938,GOOG,2010-06-16,1853.619995
342,2010-06-17,26.3700008392334,MSFT,2010-06-17,1856.25
343,2010-06-17,130.97999572753906,IBM,2010-06-17,1856.25
344,2010-06-17,249.10629272460938,GOOG,2010-06-17,1856.25
345,2010-06-18,26.440000534057617,MSFT,2010-06-18,1858.699951
346,2010-06-18,130.14999389648438,IBM,2010-06-18,1858.699951
347,2010-06-18,249.0813751220703,GOOG,2010-06-18,1858.699951
348,2010-06-21,25.950000762939453,MSFT,2010-06-21,1851.550049
349,2010-06-21,130.64999389648438,IBM,2010-06-21,1851.550049
350,2010-06-21,243.3677978515625,GOOG,2010-06-21,1851.550049
351,2010-06-22,25.770000457763672,MSFT,2010-06-22,1822.050049
352,2010-06-22,129.3000030517578,IBM,2010-06-22,1822.050049
353,2010-06-22,242.2171173095703,GOOG,2010-06-22,1822.050049
354,2010-06-23,25.309999465942383,MSFT,2010-06-23,1816.6500239999998
355,2010-06-23,130.11000061035156,IBM,2010-06-23,1816.6500239999998
356,2010-06-23,240.1249542236328,GOOG,2010-06-23,1816.6500239999998
357,2010-06-24,25.0,MSFT,2010-06-24,1786.130005
358,2010-06-24,128.19000244140625,IBM,2010-06-24,1786.130005
359,2010-06-24,236.66293334960938,GOOG,2010-06-24,1786.130005
360,2010-06-25,24.530000686645508,MSFT,2010-06-25,1791.2399899999998
361,2010-06-25,127.12000274658203,IBM,2010-06-25,1791.2399899999998
362,2010-06-25,235.4574432373047,GOOG,2010-06-25,1791.2399899999998
363,2010-06-28,24.309999465942383,MSFT,2010-06-28,1787.939941
364,2010-06-28,128.97999572753906,IBM,2010-06-28,1787.939941
365,2010-06-28,235.1585693359375,GOOG,2010-06-28,1787.939941
366,2010-06-29,23.309999465942383,MSFT,2010-06-29,1732.550049
367,2010-06-29,125.08999633789062,IBM,2010-06-29,1732.550049
368,2010-06-29,226.28184509277344,GOOG,2010-06-29,1732.550049
369,2010-06-30,23.010000228881836,MSFT,2010-06-30,1715.22998
370,2010-06-30,123.4800033569336,IBM,2010-06-30,1715.22998
371,2010-06-30,221.64422607421875,GOOG,2010-06-30,1715.22998
372,2010-07-01,23.15999984741211,MSFT,2010-07-01,1709.77002
373,2010-07-01,122.56999969482422,IBM,2010-07-01,1709.77002
374,2010-07-01,218.92442321777344,GOOG,2010-07-01,1709.77002
375,2010-07-02,23.270000457763672,MSFT,2010-07-02,1701.859985
376,2010-07-02,121.86000061035156,IBM,2010-07-02,1701.859985
377,2010-07-02,217.45989990234375,GOOG,2010-07-02,1701.859985
378,2010-07-06,23.81999969482422,MSFT,2010-07-06,1710.969971
379,2010-07-06,123.45999908447266,IBM,2010-07-06,1710.969971
380,2010-07-06,217.22080993652344,GOOG,2010-07-06,1710.969971
381,2010-07-07,24.299999237060547,MSFT,2010-07-07,1765.4200440000002
382,2010-07-07,127.0,IBM,2010-07-07,1765.4200440000002
383,2010-07-07,224.25941467285156,GOOG,2010-07-07,1765.4200440000002
384,2010-07-08,24.40999984741211,MSFT,2010-07-08,1782.0999760000002
385,2010-07-08,127.97000122070312,IBM,2010-07-08,1782.0999760000002
386,2010-07-08,227.42755126953125,GOOG,2010-07-08,1782.0999760000002
387,2010-07-09,24.270000457763672,MSFT,2010-07-09,1794.939941
388,2010-07-09,127.95999908447266,IBM,2010-07-09,1794.939941
389,2010-07-09,232.87213134765625,GOOG,2010-07-09,1794.939941
390,2010-07-12,24.829999923706055,MSFT,2010-07-12,1796.300049
391,2010-07-12,128.6699981689453,IBM,2010-07-12,1796.300049
392,2010-07-12,237.0265655517578,GOOG,2010-07-12,1796.300049
393,2010-07-13,25.1299991607666,MSFT,2010-07-13,1824.069946
394,2010-07-13,130.47999572753906,IBM,2010-07-13,1824.069946
395,2010-07-13,243.6865997314453,GOOG,2010-07-13,1824.069946
396,2010-07-14,25.440000534057617,MSFT,2010-07-14,1823.819946
397,2010-07-14,130.72000122070312,IBM,2010-07-14,1823.819946
398,2010-07-14,244.7526092529297,GOOG,2010-07-14,1823.819946
