,datetime,price,ticker,date,sp500,ln_return_index,ln_return_price,roll_resid,year,month
12222,2016-12-08,126.0,ALXN,2016-12-08,4288.100098,0.002255323864876281,0.0030204080610336296,0.0030204080610336296,2016,12
12229,2016-12-09,132.07000732421878,ALXN,2016-12-09,4313.6098630000015,0.005931341536385995,0.047050233561330236,0.047050233561330236,2016,12
12236,2016-12-12,115.08000183105469,ALXN,2016-12-12,4308.939941,-0.0010831882825277697,-0.13770458591831522,-0.13770458591831522,2016,12
12243,2016-12-13,110.01000213623048,ALXN,2016-12-13,4337.8598630000015,0.006689186864771555,-0.04505626442463711,-0.04505626442463711,2016,12
12250,2016-12-14,113.5199966430664,ALXN,2016-12-14,4302.930176,-0.00808488045836201,0.03140771311063424,0.03140771311063424,2016,12
12257,2016-12-15,116.6999969482422,ALXN,2016-12-15,4319.839844,0.003922101514337148,0.027627509861567368,0.027627509861567368,2016,12
12264,2016-12-16,120.04000091552734,ALXN,2016-12-16,4312.399902,-0.0017237574629837455,0.028218515056961095,0.028218515056961095,2016,12
12271,2016-12-19,114.55999755859376,ALXN,2016-12-19,4321.02002,0.0019969191681643047,-0.046726346297841156,-0.046726346297841156,2016,12
12278,2016-12-20,116.72000122070312,ALXN,2016-12-20,4337.3598630000015,0.0037743463831551856,0.018679232771741397,0.018679232771741397,2016,12
12285,2016-12-21,118.98999786376952,ALXN,2016-12-21,4326.850098,-0.002426019268224417,0.01926152334111779,0.01926152334111779,2016,12
12292,2016-12-22,125.8499984741211,ALXN,2016-12-22,4319.330078,-0.0017395015470735302,0.0560512714427041,0.0560512714427041,2016,12
12299,2016-12-23,127.19000244140624,ALXN,2016-12-23,4325.169922,0.0013511122420935251,0.01059134120160652,0.01059134120160652,2016,12
12306,2016-12-27,126.05999755859376,ALXN,2016-12-27,4334.930176,0.00225407513125381,-0.00892408594040097,-0.00892408594040097,2016,12
12313,2016-12-28,123.7300033569336,ALXN,2016-12-28,4299.450195,-0.008218350170414963,-0.01865616536094137,-0.01865616536094137,2016,12
12320,2016-12-29,123.62999725341795,ALXN,2016-12-29,4298.3901369999985,-0.00024658704149875315,-0.0008085875543148008,-0.0008085875543148008,2016,12
12327,2016-12-30,122.3499984741211,ALXN,2016-12-30,4278.660156,-0.004600652934610608,-0.010407434385435007,-0.010407434385435007,2016,12
12334,2017-01-03,122.62999725341795,ALXN,2017-01-03,4315.080078,0.008475969495989484,0.0022858919593699593,0.0022858919593699593,2017,1
12341,2017-01-04,127.11000061035156,ALXN,2017-01-04,4340.75,0.005931261825615082,0.03588118873171124,0.03588118873171124,2017,1
12348,2017-01-05,139.17999267578122,ALXN,2017-01-05,4337.450195,-0.0007604814558052352,0.09071514868429113,0.09071514868429113,2017,1
12355,2017-01-06,143.61000061035156,ALXN,2017-01-06,4354.049805,0.0038197388673792848,0.03133328952996296,0.03133328952996296,2017,1
12362,2017-01-09,144.77000427246094,ALXN,2017-01-09,4338.620117,-0.003550049488427953,0.008045009355421288,0.008045009355421288,2017,1
12369,2017-01-10,143.6699981689453,ALXN,2017-01-10,4338.6401369999985,4.614359696984842e-06,-0.007627315400248773,-0.007627315400248773,2017,1
12376,2017-01-11,136.66000366210938,ALXN,2017-01-11,4351.319824,0.0029182403728880346,-0.05002287412790176,-0.05002287412790176,2017,1
12383,2017-01-12,137.35000610351562,ALXN,2017-01-12,4342.089844,-0.002123443808739508,0.005036340829102519,0.005036340829102519,2017,1
12390,2017-01-13,136.92999267578122,ALXN,2017-01-13,4350.1098630000015,0.0018453375546361953,-0.003062664123603985,-0.003062664123603985,2017,1
12397,2017-01-17,135.30000305175778,ALXN,2017-01-17,4337.200195,-0.0029720770679672846,-0.011975235123127932,-0.011975235123127932,2017,1
12404,2017-01-18,135.8699951171875,ALXN,2017-01-18,4345.569824,0.001927871306958454,0.004203952566614504,0.004203952566614504,2017,1
12411,2017-01-19,134.35000610351562,ALXN,2017-01-19,4329.959961,-0.0035985997933006397,-0.01125012980738359,-0.01125012980738359,2017,1
12418,2017-01-20,131.97000122070312,ALXN,2017-01-20,4344.669922,0.003391493423506606,-0.017873747212871688,-0.017873747212871688,2017,1
12425,2017-01-23,131.49000549316406,ALXN,2017-01-23,4333.100098,-0.0026665447065084623,-0.0036437884034769765,-0.0036437884034769765,2017,1
12432,2017-01-24,129.8699951171875,ALXN,2017-01-24,4361.560059,0.006546561252424639,-0.01239693235080996,-0.01239693235080996,2017,1
12439,2017-01-25,129.46000671386722,ALXN,2017-01-25,4396.569824,0.007994846376053867,-0.003161907546388305,-0.003161907546388305,2017,1
12446,2017-01-26,128.19999694824222,ALXN,2017-01-26,4393.430176,-0.0007143681759999394,-0.009780484296009546,-0.009780484296009546,2017,1
12453,2017-01-27,129.22999572753906,ALXN,2017-01-27,4389.850098,-0.0008152029962794135,0.008002208794286491,0.008002208794286491,2017,1
12460,2017-01-30,128.05000305175778,ALXN,2017-01-30,4363.669922,-0.005981651724343653,-0.009172892998110999,-0.009172892998110999,2017,1
12467,2017-01-31,130.67999267578122,ALXN,2017-01-31,4359.810059,-0.0008849365758387301,0.02033069420781021,0.02033069420781021,2017,1
12474,2017-02-01,132.32000732421878,ALXN,2017-02-01,4362.100098,0.0005251232840975957,0.012471755941806028,0.012471755941806028,2017,2
12481,2017-02-02,128.3800048828125,ALXN,2017-02-02,4364.850098,0.0006302316454800144,-0.030228632710007683,-0.030228632710007683,2017,2
12488,2017-02-03,126.9800033569336,ALXN,2017-02-03,4396.950195,0.007327316201336394,-0.010965033738675727,-0.010965033738675727,2017,2
12495,2017-02-06,128.19000244140622,ALXN,2017-02-06,4387.669922,-0.0021128463903396775,0.009483937190244207,0.009483937190244207,2017,2
12502,2017-02-07,127.72000122070312,ALXN,2017-02-07,4388.870117,0.0002735007194518591,-0.0036731799650272516,-0.0036731799650272516,2017,2
12509,2017-02-08,126.37000274658205,ALXN,2017-02-08,4393.310059,0.001011125321798104,-0.010626243899195743,-0.010626243899195743,2017,2
12516,2017-02-09,127.08000183105469,ALXN,2017-02-09,4419.399902,0.005920975349643935,0.005602690304956358,0.005602690304956358,2017,2
