ticker,year,month,mthly_ave_resid,sec_pos_words,sec_neg_words,mthly_filing_count,gs_poswords,gs_negwords,date,goo_trends_value,polarity,subjectivity,count_word_stock,total_words,no_articles,polarity_biotec,subjectivity_biotec,count_word_stock_biotec,total_words_biotec,no_articles_biotec,polarity_pharma,subjectivity_pharma,count_word_stock_pharma,total_words_pharma,no_articles_pharma
ALXN,2011,7,0.009549171605728532,912.0,1957.0,1.0,0.0,0.0,2011-07-01,32.0,0.0,0.0,0.0,0.0,0.0,0.074061972646948,0.44210914801308887,0.0,951.0,2.0,0.10712044048860542,0.4423500738183223,0.0,5659.0,15
ALXN,2011,8,0.0023790770538278227,10101.0,18935.0,1.0,0.0,0.0,2011-08-01,26.0,0.0,0.0,0.0,0.0,0.0,0.11774867076965782,0.44916680811684007,0.0,2218.0,6.0,0.08982281245496318,0.43159353742305406,1.0,7361.5,23
ALXN,2011,9,0.004440908624766626,107.0,350.0,2.0,0.0,0.0,2011-09-01,25.0,0.0,0.0,0.0,0.0,0.0,0.14469428392782635,0.4582460072662031,0.0,1849.0,6.0,0.11179572998273583,0.44964053559556977,6.5,10231.666666666666,27
ALXN,2011,10,-0.005694741906734329,11142.0,20771.0,3.0,149.0,272.0,2011-10-01,29.0,0.0,0.0,0.0,0.0,0.0,0.07935321513642996,0.3992515361543653,0.0,2761.0,6.0,0.10575166038170766,0.4115848724274869,6.066666666666666,7035.9,31
ALXN,2011,11,-0.0030066723630497475,558.0,1154.0,1.0,0.0,0.0,2011-11-01,18.0,0.0,0.0,0.0,0.0,0.0,0.10143500659538501,0.419027240082155,0.0,1057.5,3.0,0.09861017332708735,0.45164948540575206,2.25,9144.75,29
ALXN,2011,12,-0.0008412840738762907,795.0,1967.0,1.0,8627.0,26161.0,2011-12-01,24.0,0.0,0.0,0.0,0.0,0.0,0.10386534248705301,0.36950839822221415,0.0,3151.0,2.0,0.10724090307296903,0.39810150935076344,4.25,8890.25,21
ALXN,2012,1,-0.00046844242625859023,12175.0,19630.0,1.0,180.0,398.0,2012-01-01,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05443550281200921,0.42591500142195704,3.0,7059.833333333333,25
ALXN,2012,2,0.0013757471083667822,30563.0,47657.0,4.0,0.0,0.0,2012-02-01,32.0,0.0,0.0,0.0,0.0,0.0,0.10621662930831736,0.4378691033505218,0.0,2466.0,6.0,0.07319138501521244,0.41460703649920766,3.25,8484.5,31
ALXN,2012,3,0.0017890496541508754,0.0,0.0,0.0,0.0,0.0,2012-03-01,34.0,0.0,0.0,0.0,0.0,0.0,0.09171988548314106,0.415304772044943,1.5,2697.5,5.0,0.09258501165430776,0.41351790240469816,1.8333333333333333,10801.499999999998,31
ALXN,2012,4,-0.003551144858456032,2030.0,4050.0,1.0,0.0,0.0,2012-04-01,35.0,0.0,0.0,0.0,0.0,0.0,0.07459023054666994,0.5333962469909439,0.0,1166.0,5.0,0.10450074548510718,0.4574978984756291,2.8333333333333335,9655.333333333334,31
ALXN,2012,5,-0.00016048809922254768,18205.0,25539.0,6.0,0.0,0.0,2012-05-01,31.0,0.0,0.0,0.0,0.0,0.0,0.055065322161225214,0.3981278357475411,2.0,4401.0,7.0,0.09968315939972815,0.4362715122257577,1.5,5976.166666666666,18
ALXN,2012,6,0.000312298409818401,0.0,0.0,0.0,90.0,199.0,2012-06-01,45.0,0.0,0.0,0.0,0.0,0.0,0.09232338056843009,0.39238266381700404,2.5,5564.0,10.0,0.0857952290086267,0.4388577232126883,3.5,8908.0,23
ALXN,2012,7,-2.9651420774088733e-05,16903.0,24276.0,2.0,0.0,0.0,2012-07-01,33.0,0.0,0.0,0.0,0.0,0.0,0.09776325495711924,0.4105653802462152,1.0,3837.0,8.0,0.08415352754405313,0.4128710359416066,1.1666666666666665,8447.0,32
ALXN,2012,8,-0.0014600585993923636,0.0,0.0,0.0,59.0,73.0,2012-08-01,44.0,0.0,0.0,0.0,0.0,0.0,0.11547028034679309,0.44814532076899316,1.0,7158.5,12.0,0.11386019777000163,0.4371114531290271,5.5,7805.833333333333,29
ALXN,2012,9,0.0002695829619518057,128.0,223.0,1.0,59.0,73.0,2012-09-01,49.0,0.0,0.0,0.0,0.0,0.0,0.04866274904023375,0.39346020223122663,1.5,1285.5,3.0,0.09226065535767453,0.41869033385415655,4.0,7602.0,22
ALXN,2012,10,-0.011025933201135476,17310.0,25377.0,2.0,90.0,199.0,2012-10-01,36.0,0.0,0.0,0.0,0.0,0.0,0.07940279771681458,0.4717033627660823,1.0,1528.0,4.0,0.0977243661182135,0.4350408585912977,6.75,12525.5,33
ALXN,2012,11,0.003692433744957644,228.0,369.0,1.0,0.0,0.0,2012-11-01,43.0,0.0,0.0,0.0,0.0,0.0,0.13000831470562763,0.4850952807536534,0.0,5320.0,8.0,0.1036935426048138,0.43193701976398846,2.3333333333333335,8581.666666666666,23
ALXN,2012,12,-0.000289316432825706,0.0,0.0,0.0,0.0,0.0,2012-12-01,30.0,0.0,0.0,0.0,0.0,0.0,0.0963231768346818,0.4200891039930219,0.0,1515.0,4.0,0.09607882235951813,0.44734792245456423,2.5,11051.0,23
ALXN,2013,1,-0.0017959523175088128,190.0,454.0,1.0,0.0,0.0,2013-01-01,42.0,0.0,0.0,0.0,0.0,0.0,0.14940213621259832,0.44224071225047695,1.0,2561.5,6.0,0.10288679440474494,0.4374195475674183,12.416666666666668,8605.416666666668,38
ALXN,2013,2,-0.0022620588662300863,19276.0,27729.0,4.0,0.0,0.0,2013-02-01,49.0,0.0,0.0,0.0,0.0,0.0,0.09488925168969548,0.43804481263135264,0.0,2808.0,4.0,0.09331680868196747,0.44577703400252044,5.5,6689.5,22
ALXN,2013,3,0.003241870517459405,211.0,394.0,1.0,0.0,0.0,2013-03-01,37.0,0.0,0.0,0.0,0.0,0.0,0.10102560910866015,0.4647710661655987,3.0,3397.0,8.0,0.08484094018945004,0.43997195331343164,4.333333333333333,10914.816666666668,39
ALXN,2013,4,0.0027727127882908385,17198.0,24846.0,2.0,0.0,0.0,2013-04-01,40.0,0.0,0.0,0.0,0.0,0.0,0.10175302492073907,0.44353431516441844,0.5,4442.5,9.0,0.10792707024717717,0.455490931016338,0.8333333333333333,8796.333333333332,23
ALXN,2013,5,-0.0004060870831274491,449.0,969.0,1.0,59.0,73.0,2013-05-01,34.0,0.0,0.0,0.0,0.0,0.0,0.11463017399679949,0.4543234273400397,1.0,3772.5,10.0,0.095042375225937,0.44967825923093585,3.0,13343.75,38
ALXN,2013,6,-0.00036212358768451575,0.0,0.0,0.0,0.0,0.0,2013-06-01,46.0,0.0,0.0,0.0,0.0,0.0,0.1091064222280754,0.4037308105124673,6.5,11319.0,12.0,0.08527438741914185,0.424002975446645,3.0,8088.75,34
ALXN,2013,7,0.007586387037869613,17154.0,26992.0,2.0,90.0,199.0,2013-07-01,55.0,0.0,0.0,0.0,0.0,0.0,0.11316923580893971,0.44281116218744104,0.0,3164.5,8.0,0.06265688012526875,0.40113591600111526,5.666666666666667,8607.916666666668,33
ALXN,2013,8,-0.0019594325878889095,364.0,615.0,2.0,0.0,0.0,2013-08-01,45.0,0.0,0.0,0.0,0.0,0.0,0.1582272209568522,0.4969636269029773,0.0,2258.0,4.0,0.067712910759744,0.42133043109116497,5.0,10510.833333333334,24
ALXN,2013,9,0.0008455548929296381,0.0,0.0,0.0,0.0,0.0,2013-09-01,39.0,0.0,0.0,0.0,0.0,0.0,0.0906493671136166,0.4658574963713571,0.0,1464.0,3.0,0.0998147113003787,0.4327197872028582,7.5,8646.25,30
ALXN,2013,10,-0.0011691121530844608,17678.0,27850.0,2.0,59.0,73.0,2013-10-01,40.0,0.0,0.0,0.0,0.0,0.0,0.07945066930594415,0.41389963755567294,1.0,3790.0,8.0,0.1051308421185927,0.43473110802253095,6.0,10283.0,25
ALXN,2013,11,-0.002660222055893687,269.0,382.0,1.0,1843.0,3837.0,2013-11-01,32.0,0.0,0.0,0.0,0.0,0.0,0.05966480693386799,0.39077779587801514,1.0,1717.0,3.0,0.0842175545977234,0.4560489710071473,3.8333333333333335,8097.366666666667,32
ALXN,2013,12,0.0011062066756502658,597.0,825.0,2.0,0.0,0.0,2013-12-01,29.0,0.0,0.0,0.0,0.0,0.0,0.09522213397466338,0.44262528914767874,1.0,1909.5,5.0,0.09037132849473739,0.3951688465469095,5.5,10936.333333333332,34
ALXN,2014,1,0.0112098939342088,4360.0,9884.0,2.0,0.0,0.0,2014-01-01,45.0,0.0,0.0,0.0,0.0,0.0,0.08576212773581195,0.3374104355683303,2.0,748.0,2.0,0.09319313042679343,0.43650785748448184,16.5,14988.5,38
ALXN,2014,2,-0.001679400572331836,16456.0,20799.0,1.0,0.0,0.0,2014-02-01,55.0,0.0,0.0,0.0,0.0,0.0,0.05775450604915269,0.4144464185420786,0.0,1453.0,4.0,0.08514160611518841,0.44139937402588914,4.533333333333333,10186.9,30
ALXN,2014,3,-0.010194921300882035,0.0,0.0,0.0,0.0,0.0,2014-03-01,51.0,0.0,0.0,0.0,0.0,0.0,0.10394299732707227,0.4296853899465689,0.0,1440.0,5.0,0.0959301048430598,0.4100595149298143,2.5,10432.666666666666,34
ALXN,2014,4,-2.6748333462179875e-05,18677.0,26892.0,4.0,59.0,73.0,2014-04-01,54.0,0.0,0.0,0.0,0.0,0.0,0.10197053230510063,0.47083457691603176,18.0,3448.0,9.0,0.09107460474502842,0.4333338872582136,4.578571428571429,9526.065476190477,60
ALXN,2014,5,-0.0013883364122183172,510.0,1138.0,1.0,59.0,73.0,2014-05-01,58.0,0.0,0.0,0.0,0.0,0.0,0.0528053752893899,0.4152137840990407,0.5,3458.5,8.0,0.07172170484676754,0.4283687746676007,2.6119047619047615,13041.81984126984,100
ALXN,2014,6,-0.005050046194467592,0.0,0.0,0.0,0.0,0.0,2014-06-01,42.0,0.0,0.0,0.0,0.0,0.0,0.09148702769068959,0.466270630114303,1.0,3026.0,5.0,0.08566636907647969,0.4333541893921622,2.833333333333333,7120.083333333333,29
ALXN,2014,7,0.005383073522603124,17556.0,27522.0,4.0,0.0,0.0,2014-07-01,52.0,0.0,0.0,0.0,0.0,0.0,0.09815626274652543,0.4664495382036409,2.333333333333333,7936.666666666667,13.0,0.07387955889503425,0.42658365264801723,5.583333333333332,10700.166666666668,56
ALXN,2014,8,-0.0004275236330665626,191.0,355.0,1.0,270.0,597.0,2014-08-01,45.0,0.0,0.0,0.0,0.0,0.0,0.11165581195400008,0.3943982966097378,1.0,2951.0,7.0,0.08364221856748122,0.4449387673353438,0.3333333333333333,17772.333333333332,47
ALXN,2014,9,0.0011606104202439445,523.0,780.0,1.0,59.0,73.0,2014-09-01,53.0,0.0,0.0,0.0,0.0,0.0,0.10503471993178762,0.3951321968964869,3.5,3427.833333333333,10.0,0.09278583757352776,0.43020392862695217,6.0,8136.0,29
ALXN,2014,10,0.004326361676093133,17799.0,27901.0,4.0,90.0,199.0,2014-10-01,61.0,0.0,0.0,0.0,0.0,0.0,0.08347487417007025,0.41370559771991017,7.5,7388.5,10.0,0.07523492124894254,0.4160887686373721,13.0,16392.333333333332,34
ALXN,2014,11,-0.002441908526985391,336.0,686.0,1.0,59.0,73.0,2014-11-01,38.0,0.0,0.0,0.0,0.0,0.0,0.13129882915047644,0.46489107948083247,0.0,2824.0,6.0,0.08383871683639832,0.4332716469597119,10.333333333333334,10895.083333333332,27
ALXN,2014,12,-0.0027509604347284683,230.0,440.0,1.0,0.0,0.0,2014-12-01,34.0,0.0,0.0,0.0,0.0,0.0,0.13734631713726608,0.4581328655056125,1.0,2377.0,5.0,0.10497266141639278,0.4343243535797656,19.166666666666664,10566.333333333332,32
ALXN,2015,1,0.0017339169343349493,4560.0,10258.0,2.0,0.0,0.0,2015-01-01,46.0,0.0,0.0,0.0,0.0,0.0,0.10600104816602389,0.39615308819300427,1.0,4447.5,9.0,0.0668241492366177,0.4374400568828891,0.5,7925.666666666666,31
ALXN,2015,2,-0.005575837865877023,16637.0,22542.0,2.0,0.0,0.0,2015-02-01,52.0,0.0,0.0,0.0,0.0,0.0,0.08777460274282438,0.46047210027767066,2.0,2954.0,6.0,0.09084114143077736,0.452853042524602,1.75,12177.333333333334,45
ALXN,2015,3,-0.000107957063101824,574.0,824.0,2.0,0.0,0.0,2015-03-01,58.0,0.0,0.0,0.0,0.0,0.0,0.09017006396905143,0.4306385711499641,0.0,4083.5,8.0,0.09431198453923374,0.4155767556258333,2.0,10892.166666666668,32
ALXN,2015,4,-0.0005979883899805119,17853.0,25586.0,3.0,59.0,73.0,2015-04-01,47.0,0.0,0.0,0.0,0.0,0.0,0.09909439764580182,0.419146020709966,3.0,5350.5,11.0,0.07972283273057278,0.44230127645140527,3.0,11624.666666666666,24
ALXN,2015,5,-0.0006658527074945513,19073.0,23506.0,2.0,0.0,0.0,2015-05-01,94.0,0.0,0.0,0.0,0.0,0.0,0.11038448297173131,0.4410779149819109,1.0,2863.0,5.0,0.09118238519511168,0.4317591672105701,5.1,11565.266666666666,40
ALXN,2015,6,0.007068167257619591,15616.0,20540.0,1.0,0.0,0.0,2015-06-01,84.0,0.0,0.0,0.0,0.0,0.0,0.08914095550955725,0.3831771380351279,11.0,1276.0,2.0,0.08148909958367494,0.42553713684122546,3.5,11458.499999999998,41
ALXN,2015,7,0.0017012325253486387,17116.0,26440.0,2.0,59.0,73.0,2015-07-01,59.0,0.0,0.0,0.0,0.0,0.0,0.11560874204945726,0.4800426608344673,17.0,2758.0,3.0,0.10504798460812023,0.4441007714836291,3.1666666666666665,10199.583333333332,39
ALXN,2015,8,-0.0011576433805777352,3176.0,4803.0,3.0,149.0,272.0,2015-08-01,60.0,0.0,0.0,0.0,0.0,0.0,0.08783200714906181,0.46250786592635346,1.0,3275.0,5.0,0.09335061168239529,0.4307678529686492,5.166666666666666,13186.416666666666,35
ALXN,2015,9,-0.0030548703187750392,0.0,0.0,0.0,59.0,73.0,2015-09-01,58.0,0.0,0.0,0.0,0.0,0.0,0.07737726048208138,0.4077976257570846,9.0,5159.5,8.0,0.08857547725162512,0.45480136070927346,5.104761904761904,8971.261904761906,37
ALXN,2015,10,-5.0992508560441574e-08,4182.0,9906.0,1.0,177.0,219.0,2015-10-01,65.0,0.0,0.0,0.0,0.0,0.0,0.11165210304099193,0.4347784558548447,0.0,1421.0,3.0,0.09349528216824149,0.4348927707246741,2.4166666666666665,14465.75,51
ALXN,2015,11,0.000970157042844966,13452.0,17539.0,1.0,149.0,272.0,2015-11-01,52.0,0.0,0.0,0.0,0.0,0.0,0.0953043371341581,0.46784036042858085,11.0,4969.0,6.0,0.09991894598797885,0.4434001221534822,3.0,11066.833333333332,40
ALXN,2015,12,0.004559806108067974,0.0,0.0,0.0,177.0,220.0,2015-12-01,60.0,0.0,0.0,0.0,0.0,0.0,0.09303397898922103,0.44759060431815695,3.0,2942.0,6.0,0.08333386247041778,0.4320422028529703,24.0,12971.666666666668,39
ALXN,2016,1,-0.010600070523788764,2994.0,3390.0,1.0,0.0,0.0,2016-01-01,52.0,0.0,0.0,0.0,0.0,0.0,0.08190019940611737,0.41716659985375104,0.5,6653.5,10.0,0.08410077225053243,0.421955459688174,2.083333333333333,10862.166666666666,37
ALXN,2016,2,-0.0007666745258161906,21224.0,33058.0,2.0,20894.0,58537.0,2016-02-01,54.0,0.0,0.0,0.0,0.0,0.0,0.09274064003653612,0.5088045696368109,1.0,2732.0,6.0,0.09622186896311107,0.43206372117118197,2.833333333333333,11923.8,49
ALXN,2016,3,-0.00290000628309362,200.0,388.0,1.0,0.0,0.0,2016-03-01,52.0,0.0,0.0,0.0,0.0,0.0,0.061245862544698236,0.4190993723349852,2.0,1475.5,5.0,0.10498018941366816,0.4326774603271576,6.583333333333334,9308.083333333334,35
ALXN,2016,4,0.0012059588355322847,16572.0,24987.0,2.0,90.0,199.0,2016-04-01,60.0,0.0,0.0,0.0,0.0,0.0,0.06605536059120619,0.5331990709794019,0.0,640.0,2.0,0.09116017408180788,0.43629518721964244,3.95,15503.366666666667,48
ALXN,2016,5,0.005325224241515747,569.0,1258.0,1.0,59.0,73.0,2016-05-01,37.0,0.0,0.0,0.0,0.0,0.0,0.09837710052104455,0.4364132600428047,1.0,2062.0,5.0,0.10199012190217192,0.4305402367612934,2.283333333333333,12083.6,49
ALXN,2016,6,-0.008553116383243077,615.0,876.0,1.0,59.0,73.0,2016-06-01,61.0,0.0,0.0,0.0,0.0,0.0,0.0854818585819846,0.43084673283711045,1.5,1829.5,5.0,0.08476255227622229,0.4243197463046526,5.019047619047619,10819.5,43
ALXN,2016,7,0.005072436519701077,17105.0,25028.0,2.0,177.0,220.0,2016-07-01,44.0,0.0,0.0,0.0,0.0,0.0,0.10083959271521556,0.4539129898460673,0.0,1863.0,2.0,0.09329659451963127,0.43739143097006666,4.0,11865.083333333334,38
ALXN,2016,8,0.0006456725337690446,197.0,386.0,1.0,59.0,73.0,2016-08-01,45.0,0.0,0.0,0.0,0.0,0.0,0.11636698078308552,0.44664266161323896,0.0,3685.5,6.0,0.08782732071791767,0.42585601825969926,1.25,11738.833333333334,32
ALXN,2016,9,0.0011666444053150774,389.0,498.0,1.0,0.0,0.0,2016-09-01,39.0,0.0,0.0,0.0,0.0,0.0,0.07474599738947232,0.3507005664731502,0.0,11046.0,6.0,0.0909424281367151,0.42860849636456283,1.5,11858.5,34
ALXN,2016,10,0.006738693771421563,3298.0,6454.0,1.0,177.0,219.0,2016-10-01,45.0,0.0,0.0,0.0,0.0,0.0,0.05945245270716297,0.41123763925866785,1.0,4265.0,4.0,0.09397665413076217,0.4159459893346362,3.3333333333333335,11088.166666666668,30
ALXN,2016,11,-0.004394240449015864,632.0,1066.0,2.0,177.0,219.0,2016-11-01,58.0,0.0,0.0,0.0,0.0,0.0,0.10515065942695412,0.44842902630476544,0.0,2562.5,7.0,0.0743377833218732,0.43092779242469303,5.238095238095239,9701.490476190476,46
ALXN,2016,12,6.005271452391944e-05,709.0,869.0,1.0,478.0,943.0,2016-12-01,79.0,0.0,0.0,0.0,0.0,0.0,0.08182087229857445,0.3852886605811883,0.0,1460.0,4.0,0.08637966503555189,0.4494547400799911,2.5,13749.833333333332,30
ALXN,2017,1,0.002767112584279627,14409.0,18937.0,2.0,298.0,544.0,2017-01-01,51.0,0.0,0.0,0.0,0.0,0.0,0.019624311169272907,0.3985692751126425,0.0,893.0,2.0,0.0719911968163077,0.4135859755559428,4.0,9093.833333333332,27
ALXN,2017,2,-0.0003797781615270189,16473.0,21429.0,2.0,118.0,146.0,2017-02-01,50.0,0.0,0.0,0.0,0.0,0.0,0.09139378846106698,0.40161702354246354,0.0,913.0,2.0,0.0699844047791335,0.44367848935779125,1.5,7457.5,22
ALXN,2017,3,-0.0033071762037713537,1238.0,1885.0,2.0,20335.0,57163.0,2017-03-01,66.0,0.0,0.0,0.0,0.0,0.0,0.06713835092633941,0.4829900709578958,0.0,3050.0,4.0,0.07576894570625356,0.4223393001483002,1.5,8707.166666666666,22
ALXN,2017,4,0.003378652528092085,13558.0,18341.0,2.0,444.0,637.0,2017-04-01,44.0,0.0,0.0,0.0,0.0,0.0,0.12027650420401692,0.4529887620361457,0.0,1689.0,3.0,0.08989531978485797,0.4356629899232345,7.333333333333334,9525.083333333332,27
ALXN,2017,5,-0.01183346816541792,1210.0,2128.0,2.0,59.0,73.0,2017-05-01,77.0,0.0,0.0,0.0,0.0,0.0,0.1253741124312938,0.4698505793787422,0.0,2300.0,4.0,0.10085148687072135,0.44663199981299817,1.5,12896.5,26
ALXN,2017,6,0.012069434426615457,476.0,773.0,1.0,0.0,0.0,2017-06-01,66.0,0.0,0.0,0.0,0.0,0.0,0.04387631223994862,0.4888332952120833,0.0,1438.0,3.0,0.08947567121543215,0.43881196289565827,1.0,7951.5,18
ALXN,2017,7,0.005589697414421103,13644.0,17797.0,2.0,90.0,199.0,2017-07-01,62.0,0.0,0.0,0.0,0.0,0.0,0.10475913910050721,0.4477421748835577,2.0,1549.0,3.0,0.06265902949795796,0.4493997223134836,3.0,8414.333333333332,28
ALXN,2017,8,0.0006676477835958519,0.0,0.0,0.0,4768.0,8014.0,2017-08-01,47.0,0.0,0.0,0.0,0.0,0.0,0.060281216194265644,0.43049379656769765,5.0,2540.5,5.0,0.07252991088072197,0.4547661048499649,5.333333333333333,11150.833333333334,27
ALXN,2017,9,-0.0029041204255639,1081.0,2073.0,2.0,17791.0,48754.0,2017-09-01,100.0,0.0,0.0,0.0,0.0,0.0,0.12049233589437476,0.5000599461008828,0.0,2658.0,3.0,0.08223435524606387,0.4488917837492086,2.083333333333333,9622.166666666668,27
ALXN,2017,10,-0.010207245634835523,13534.0,17637.0,2.0,90.0,199.0,2017-10-01,53.0,0.0,0.0,0.0,0.0,0.0,0.055633197648123016,0.4250045228403436,0.0,382.0,1.0,0.06640565530431669,0.4503308421406909,2.8333333333333335,14118.500000000002,31
ALXN,2017,11,-0.0044464141954491795,363.0,715.0,1.0,118.0,146.0,2017-11-01,47.0,0.0,0.0,0.0,0.0,0.0,0.14015258524122154,0.45149531040926033,1.0,2811.0,6.0,0.09288166116760559,0.42805602404755927,2.0,7260.666666666666,26
ALXN,2017,12,0.006157409412805083,0.0,0.0,0.0,180.0,398.0,2017-12-01,39.0,0.0,0.0,0.0,0.0,0.0,0.08226437424816908,0.44735183551325414,0.0,2633.0,5.0,0.10211579818935787,0.4330212260952732,3.0,9921.5,18
ALXN,2018,1,-0.001166942041893567,351.0,568.0,1.0,33676.0,93422.0,2018-01-01,53.0,0.0,0.0,0.0,0.0,0.0,0.08057354866870362,0.36136761092828307,1.0,1633.0,2.0,0.0891612093019709,0.4279716290018957,10.333333333333334,10248.833333333334,25
ALXN,2018,2,0.005491510331864257,15454.0,20980.0,4.0,59.0,73.0,2018-02-01,53.0,0.0,0.0,0.0,0.0,0.0,0.07609617682198326,0.3909429936849293,0.0,591.0,1.0,0.08683323893189776,0.44269847783094635,2.0,11838.0,25
ALXN,2018,3,0.0017987186752438024,0.0,0.0,0.0,52462.0,147043.0,2018-03-01,45.0,0.0,0.0,0.0,0.0,0.0,0.11587859804845692,0.4563523683697575,0.0,665.0,3.0,0.10419591572465965,0.4280069117658365,3.5,9095.0,28
ALXN,2018,4,0.0028898528498530565,15653.0,19958.0,3.0,0.0,0.0,2018-04-01,60.0,0.0,0.0,0.0,0.0,0.0,0.07952106953892664,0.4303647143200714,0.0,1408.0,2.0,0.0882620506986602,0.4242735148215169,2.0,8209.5,22
ALXN,2018,5,-0.0021129928655345192,462.0,970.0,1.0,0.0,0.0,2018-05-01,47.0,0.0,0.0,0.0,0.0,0.0,0.11132010973400334,0.4442325313609015,0.0,1660.0,3.0,0.09409984602435457,0.4200024081028769,4.25,7295.833333333333,29
ALXN,2018,6,0.0027640894450194947,18925.0,18519.0,2.0,0.0,0.0,2018-06-01,40.0,0.0,0.0,0.0,0.0,0.0,0.1209196127946128,0.4560900673400673,0.0,478.0,1.0,0.08321603054547051,0.4316528084288277,1.5833333333333333,6707.5,25
ALXN,2018,7,2.6734366998987852e-05,12112.0,15874.0,2.0,118.0,146.0,2018-07-01,49.0,0.0,0.0,0.0,0.0,0.0,0.059180556345254764,0.4146845238705515,2.0,4860.5,11.0,0.07431483551224585,0.4184603293329183,5.5,11689.916666666668,33
ALXN,2018,8,-0.005040319928556336,0.0,0.0,0.0,149.0,272.0,2018-08-01,43.0,0.0,0.0,0.0,0.0,0.0,0.0911312824473578,0.43747499987831023,0.0,2195.0,3.0,0.07291288802011975,0.4077522977186639,19.666666666666664,12626.333333333334,30
