,ticker,date,poswords,negwords,daily_filing_count
46,ALXN,2006-01-27,348.0,1064.0,1
47,ALXN,2006-02-03,198.0,776.0,1
48,ALXN,2006-02-13,300.0,1145.0,1
49,ALXN,2006-02-14,119.0,162.0,1
50,ALXN,2006-02-16,7204.0,11600.0,1
51,ALXN,2006-02-17,1261.0,5249.0,1
52,ALXN,2006-03-06,240.0,235.0,2
53,ALXN,2006-03-07,9882.0,18368.0,1
54,ALXN,2006-04-13,142.0,526.0,1
55,ALXN,2006-04-27,524.0,1232.0,1
56,ALXN,2006-05-05,3234.0,6344.0,1
57,ALXN,2006-05-31,73.0,325.0,1
58,ALXN,2006-07-18,233.0,599.0,1
59,ALXN,2006-08-08,3622.0,6887.0,1
60,ALXN,2006-08-09,672.0,1383.0,1
61,ALXN,2006-10-06,463.0,934.0,1
62,ALXN,2006-10-11,2159.0,9492.0,1
63,ALXN,2006-11-01,697.0,1478.0,1
64,ALXN,2006-11-09,15087.0,25293.0,1
65,ALXN,2006-11-13,228.0,696.0,1
66,ALXN,2006-11-14,292.0,721.0,1
67,ALXN,2006-11-16,2459.0,4357.0,1
68,ALXN,2006-11-22,144.0,499.0,1
69,ALXN,2006-12-15,78.0,335.0,1
70,ALXN,2007-02-13,173.0,274.0,1
71,ALXN,2007-02-15,826.0,1742.0,1
72,ALXN,2007-02-23,9667.0,16994.0,1
73,ALXN,2007-03-19,442.0,1104.0,1
74,ALXN,2007-03-28,871.0,932.0,1
