,date,sentiment_polarity,sentiment_subjectivity,word_count,total_words,no_articles
0,2000-01-01,0.12471334971334973,0.41105651105651114,0.0,313.0,1
1,2000-01-02,0.14267992424242423,0.3278219696969697,0.0,395.0,1
2,2000-01-03,0.03789240435896138,0.4758120390412058,0.0,308.25,4
3,2000-01-04,0.11538620555474488,0.48432195145678286,0.0,644.0,1
4,2000-01-06,0.13222736101395352,0.43073977902139493,0.5,322.0,2
5,2000-01-07,0.08662749867687171,0.4593869675256822,0.5,539.0,2
6,2000-01-08,0.10123730436230438,0.40283466533466533,0.0,445.0,2
7,2000-01-09,0.06225979001841069,0.38285735337459476,0.0,588.0,1
8,2000-01-10,0.12253016715539672,0.42019708735216077,0.0,448.0,3
9,2000-01-11,0.08091397849462367,0.2999807987711214,0.0,281.0,1
10,2000-01-12,0.0885942573051948,0.44427923205266956,0.0,402.5,2
11,2000-01-15,0.07932330551895769,0.3990111257502562,0.0,327.0,1
12,2000-01-16,0.10445269016697589,0.4830962688105545,0.0,183.0,1
13,2000-01-17,0.15151219578740588,0.5469159027247261,0.0,281.5,2
14,2000-01-19,0.06539474454691846,0.3164033467874047,0.6666666666666666,215.66666666666666,3
15,2000-01-21,0.052884615384615384,0.44927843523997374,0.0,473.0,1
16,2000-01-22,0.05438304972214547,0.4663317828743361,0.5,227.5,2
17,2000-01-23,0.1315075419372295,0.45428512242965363,0.0,674.0,1
18,2000-01-24,0.14667193167193165,0.4662916812916811,0.0,521.0,1
19,2000-01-25,0.084840453858311,0.3857507783222069,1.75,229.75,4
20,2000-01-26,-0.026084770114942528,0.3354166666666667,0.0,235.5,2
21,2000-01-27,0.10026698158938188,0.38711783424593155,0.0,362.4,5
22,2000-01-28,0.03856837606837606,0.31164529914529915,0.0,275.0,1
23,2000-01-30,0.01337420634920634,0.4243698412698412,2.0,889.0,1
24,2000-01-31,0.1684085641497145,0.5001383940543234,0.0,438.0,1
25,2000-02-01,0.1289838584156766,0.3653419554934707,0.0,538.0,2
26,2000-02-02,0.08936820191414001,0.41768745734171253,0.5,499.5,2
27,2000-02-03,0.05026480259450444,0.40456118289604526,0.0,365.4,5
28,2000-02-04,0.09312794612794614,0.38926599326599315,0.0,278.0,1
29,2000-02-05,0.10858525787130983,0.42948690578005105,0.75,404.25,4
30,2000-02-06,0.10931432497505579,0.5114887527674301,0.0,1052.5,2
31,2000-02-07,0.04495916375543808,0.3480617994874046,0.3333333333333333,393.3333333333333,3
32,2000-02-08,-0.027097902097902096,0.2353146853146853,0.0,179.0,1
33,2000-02-09,0.06951711639201134,0.3709351041065777,0.0,443.6,5
34,2000-02-10,0.06531736462770946,0.42757006403558123,0.0,236.0,3
35,2000-02-11,0.17576260948353975,0.4182290577639414,0.0,479.0,1
36,2000-02-12,0.08404531425364759,0.41526274651274653,0.0,296.0,1
37,2000-02-15,0.10187922093750172,0.4069040077037056,0.3333333333333333,452.3333333333333,3
38,2000-02-16,0.1356060606060606,0.34955106621773296,1.0,193.0,1
39,2000-02-17,0.08541326923857046,0.40984745620287777,0.3333333333333333,471.6666666666667,3
40,2000-02-18,0.07934848234327402,0.42480431798140134,0.0,330.75,4
41,2000-02-19,0.08536172596107722,0.3594451885368129,1.0,348.1666666666667,6
42,2000-02-21,0.09500143239113827,0.37824006875477456,0.0,387.0,2
43,2000-02-22,0.08938137285868786,0.3972735415316544,0.0,354.8,5
44,2000-02-23,0.0874114671098527,0.3392757801329476,0.0,495.4,5
45,2000-02-24,0.12505193680246834,0.47310834544356856,0.0,388.0,3
46,2000-02-25,-0.010286013776579806,0.43941898772087445,0.0,461.0,1
47,2000-02-26,0.09352866805813234,0.4568681792413936,0.0,374.75,4
48,2000-02-28,0.06637052927231497,0.33375504084209445,0.0,446.0,2
49,2000-02-29,0.1153952231630803,0.39172821721928863,0.0,331.0,3
50,2000-03-01,0.050677737757777286,0.4064287418042358,0.0,226.33333333333334,3
51,2000-03-02,0.1400104221973138,0.4450913417104202,1.0,305.5,2
52,2000-03-03,0.1946754476584022,0.3622641184573003,0.3333333333333333,163.66666666666666,3
53,2000-03-04,0.044058514446540555,0.37358789978180595,0.0,405.2,5
54,2000-03-06,0.10356584113446529,0.3500697308278796,0.0,409.4,5
55,2000-03-07,0.09111832104615106,0.3861910088439864,1.0,387.8,5
56,2000-03-08,0.08962343541861406,0.4058143744124374,0.4,284.8,5
57,2000-03-09,-0.015480599647266313,0.28928681657848326,0.0,141.0,2
58,2000-03-12,0.11495187166081015,0.4176051902944998,2.75,1156.5,8
59,2000-03-13,0.15961099086099084,0.47505199049316693,1.0,659.0,1
60,2000-03-14,0.03808028472502157,0.35008298840535684,0.3333333333333333,228.0,3
61,2000-03-16,0.07183333333333333,0.2846666666666667,0.0,248.0,1
62,2000-03-17,0.10354551107875576,0.41170659275712473,0.0,435.0,2
63,2000-03-18,0.03588239538239538,0.43533488627774347,0.0,253.33333333333334,3
64,2000-03-19,0.15826839826839825,0.473321952241307,0.0,921.0,1
65,2000-03-20,0.0795272271588061,0.4319560264297106,0.0,572.0,1
66,2000-03-21,0.09852068308971577,0.3759283600901644,0.0,534.3333333333334,6
67,2000-03-22,0.10559572142674165,0.4674248863555379,0.0,305.25,4
68,2000-03-23,0.051586233428771756,0.3588856694706302,0.0,507.0,3
69,2000-03-24,0.07942028985507246,0.46260869565217394,0.0,154.0,1
70,2000-03-25,0.017481203007518792,0.300250626566416,0.0,199.0,1
71,2000-03-26,0.06972877939054409,0.363085722773958,0.5,454.0,2
