date,sp500
4/16/2014,3360.27002
4/17/2014,3365
4/21/2014,3377.75
4/22/2014,3391.580078
4/23/2014,3384.5
4/24/2014,3390.389893
4/25/2014,3362.949951
4/28/2014,3374.040039
4/29/2014,3390.159912
4/30/2014,3400.459961
5/1/2014,3400.199951
5/2/2014,3395.610107
5/5/2014,3402.22998
5/6/2014,3371.719971
5/7/2014,3392.100098
5/8/2014,3388.290039
5/9/2014,3394.050049
5/12/2014,3427.01001
5/13/2014,3429.300049
5/14/2014,3413.840088
5/15/2014,3382.52002
5/16/2014,3395.209961
5/19/2014,3408.52002
5/20/2014,3386.47998
5/21/2014,3414.449951
5/22/2014,3422.98999
5/23/2014,3437.580078
5/27/2014,3458.189941
5/28/2014,3454.879883
5/29/2014,3473.860107
5/30/2014,3480.290039
6/2/2014,3483.139893
6/3/2014,3482
6/4/2014,3489.209961
6/5/2014,3512.209961
6/6/2014,3528.97998
6/9/2014,3532.469971
6/10/2014,3531.620117
6/11/2014,3519.52002
6/12/2014,3495.570068
6/13/2014,3506.580078
6/16/2014,3509.540039
6/17/2014,3517.22998
6/18/2014,3544.419922
6/19/2014,3549.439941
6/20/2014,3555.600098
6/23/2014,3555.139893
6/24/2014,3532.570068
6/25/2014,3549.959961
6/26/2014,3546.379883
6/27/2014,3553.350098
6/30/2014,3552.179932
7/1/2014,3576.550049
7/2/2014,3579.110107
7/3/2014,3598.72998
7/7/2014,3584.75
7/8/2014,3560.530029
7/9/2014,3577.280029
7/10/2014,3562.48999
7/11/2014,3568.080078
7/14/2014,3585.370117
7/15/2014,3578.459961
7/16/2014,3593.909912
7/17/2014,3551.72998
7/18/2014,3588.209961
7/21/2014,3579.98999
7/22/2014,3597.949951
7/23/2014,3604.300049
7/24/2014,3606.100098
7/25/2014,3588.679932
7/28/2014,3589.72998
7/29/2014,3573.649902
7/30/2014,3574.449951
7/31/2014,3503.189941
8/1/2014,3493.179932
8/4/2014,3518.310059
8/5/2014,3484.560059
8/6/2014,3485.669922
8/7/2014,3467.139893
8/8/2014,3507.209961
8/11/2014,3517.530029
8/12/2014,3511.959961
8/13/2014,3536.419922
8/14/2014,3551.969971
8/15/2014,3552.169922
8/18/2014,3582.699951
8/19/2014,3601.330078
8/20/2014,3610.48999
8/21/2014,3621.22998
8/22/2014,3614.5
8/25/2014,3631.860107
8/26/2014,3635.709961
8/27/2014,3636.639893
8/28/2014,3630.97998
8/29/2014,3643.330078
9/2/2014,3641.52002
9/3/2014,3639.350098
9/4/2014,3633.870117
9/5/2014,3652.26001
9/8/2014,3641.659912
9/9/2014,3617.889893
9/10/2014,3631.449951
9/11/2014,3635.659912
9/12/2014,3614.060059
9/15/2014,3611.52002
9/16/2014,3638.600098
9/17/2014,3643.399902
9/18/2014,3661.72998
9/19/2014,3660.030029
9/22/2014,3630.699951
9/23/2014,3610.100098
9/24/2014,3638.439941
9/25/2014,3579.610107
9/26/2014,3610.97998
9/29/2014,3602.090088
9/30/2014,3592.25
10/1/2014,3544.97998
10/2/2014,3545.300049
10/3/2014,3584.939941
10/6/2014,3579.419922
10/7/2014,3525.290039
10/8/2014,3588.070068
10/9/2014,3514.120117
10/10/2014,3474.22998
10/13/2014,3417.01001
10/14/2014,3422.429932
10/15/2014,3395.030029
10/16/2014,3395.639893
10/17/2014,3439.389893
10/20/2014,3470.889893
10/21/2014,3538.899902
10/22/2014,3513.469971
10/23/2014,3556.699951
10/24/2014,3581.820068
10/27/2014,3576.469971
10/28/2014,3619.159912
10/29/2014,3614.530029
10/30/2014,3637.300049
10/31/2014,3679.98999
11/3/2014,3679.580078
11/4/2014,3669.179932
11/5/2014,3691.379883
11/6/2014,3706.449951
11/7/2014,3708.459961
11/10/2014,3720.25
11/11/2014,3722.840088
11/12/2014,3721.300049
11/13/2014,3723.580078
11/14/2014,3724.919922
11/17/2014,3727.860107
11/18/2014,3747.73999
11/19/2014,3742.350098
11/20/2014,3749.870117
11/21/2014,3770.030029
11/24/2014,3780.879883
11/25/2014,3776.939941
11/26/2014,3788.419922
11/28/2014,3778.959961
12/1/2014,3753.310059
12/2/2014,3777.469971
12/3/2014,3792.679932
12/4/2014,3788.340088
12/5/2014,3794.679932
12/8/2014,3767.699951
12/9/2014,3758.870117
12/10/2014,3705.51001
12/11/2014,3723.320068
12/12/2014,3663.100098
12/15/2014,3639.969971
12/16/2014,3609.060059
12/17/2014,3682.699951
12/18/2014,3771.719971
12/19/2014,3788.969971
12/22/2014,3803.939941
12/23/2014,3810.780029
12/24/2014,3810.389893
12/26/2014,3823
12/29/2014,3826.949951
12/30/2014,3808.689941
12/31/2014,3769.439941
1/2/2015,3768.679932
1/5/2015,3700.030029
1/6/2015,3667.139893
1/7/2015,3710.939941
1/8/2015,3777.399902
1/9/2015,3745.669922
1/12/2015,3715.360107
1/13/2015,3706.149902
1/14/2015,3684.719971
1/15/2015,3650.73999
1/16/2015,3699.790039
1/20/2015,3705.639893
1/21/2015,3723.620117
1/22/2015,3780.51001
1/23/2015,3759.76001
1/26/2015,3769.449951
1/27/2015,3718.98999
1/28/2015,3669.100098
1/29/2015,3704.350098
1/30/2015,3656.280029
2/2/2015,3703.77002
2/3/2015,3757.340088
2/4/2015,3742.840088
2/5/2015,3782.110107
2/6/2015,3770.199951
2/9/2015,3754.360107
2/10/2015,3794.620117
2/11/2015,3795.820068
2/12/2015,3833.350098
2/13/2015,3849.290039
2/17/2015,3856.040039
2/18/2015,3855
2/19/2015,3851.530029
2/20/2015,3875.600098
2/23/2015,3874.459961
2/24/2015,3885.27002
2/25/2015,3882.949951
2/26/2015,3877.850098
2/27/2015,3866.419922
3/2/2015,3890.320068
3/3/2015,3872.709961
3/4/2015,3856.51001
3/5/2015,3861.290039
3/6/2015,3807.040039
3/9/2015,3822.419922
3/10/2015,3757.830078
3/11/2015,3751.199951
3/12/2015,3799.429932
3/13/2015,3776.439941
3/16/2015,3827.620117
3/17/2015,3814.909912
3/18/2015,3861.389893
3/19/2015,3842.620117
3/20/2015,3877.26001
3/23/2015,3870.48999
3/24/2015,3847.050049
3/25/2015,3791.129883
3/26/2015,3782.209961
3/27/2015,3791.899902
3/30/2015,3838.649902
3/31/2015,3805.27002
4/1/2015,3790.659912
4/2/2015,3804.139893
4/6/2015,3829.310059
4/7/2015,3821.48999
4/8/2015,3833.199951
4/9/2015,3850.290039
4/10/2015,3870.310059
4/13/2015,3852.929932
4/14/2015,3859.219971
4/15/2015,3879.100098
4/16/2015,3876.169922
4/17/2015,3832.330078
4/20/2015,3867.820068
4/21/2015,3862.149902
4/22/2015,3881.929932
4/23/2015,3891.459961
4/24/2015,3900.23999
4/27/2015,3884.100098
4/28/2015,3895.209961
4/29/2015,3880.899902
4/30/2015,3841.780029
5/1/2015,3883.75
5/4/2015,3895.159912
5/5/2015,3849.409912
5/6/2015,3833.699951
5/7/2015,3849.129883
5/8/2015,3901.01001
5/11/2015,3881.929932
5/12/2015,3870.689941
5/13/2015,3870.360107
5/14/2015,3912.52002
5/15/2015,3915.98999
5/18/2015,3928.149902
5/19/2015,3926.409912
5/20/2015,3923.179932
5/21/2015,3932.899902
5/22/2015,3924.159912
5/26/2015,3883.879883
5/27/2015,3920.110107
5/28/2015,3915.820068
5/29/2015,3891.179932
6/1/2015,3899.590088
6/2/2015,3895.850098
6/3/2015,3904.830078
6/4/2015,3871.22998
6/5/2015,3865.830078
6/8/2015,3841.449951
6/9/2015,3843.159912
6/10/2015,3889.699951
6/11/2015,3897.590088
6/12/2015,3870.560059
6/15/2015,3852.75
6/16/2015,3874.72998
6/17/2015,3882.48999
6/18/2015,3921.429932
6/19/2015,3900.639893
6/22/2015,3924.409912
6/23/2015,3927.22998
6/24/2015,3898.469971
6/25/2015,3887.040039
6/26/2015,3886.209961
6/29/2015,3805.5
6/30/2015,3815.850098
7/1/2015,3843.26001
7/2/2015,3842.060059
7/6/2015,3827.350098
7/7/2015,3850.659912
7/8/2015,3787.669922
7/9/2015,3796.26001
7/10/2015,3843.100098
7/13/2015,3885.969971
7/14/2015,3903.310059
7/15/2015,3900.5
7/16/2015,3931.850098
7/17/2015,3936.219971
7/20/2015,3939.350098
7/21/2015,3922.699951
7/22/2015,3913.75
7/23/2015,3891.790039
7/24/2015,3850.149902
7/27/2015,3827.929932
7/28/2015,3875.370117
7/29/2015,3904.209961
7/30/2015,3904.639893
7/31/2015,3895.800049
8/3/2015,3885.070068
8/4/2015,3876.439941
8/5/2015,3889.98999
8/6/2015,3860.919922
8/7/2015,3849.959961
8/10/2015,3899.360107
8/11/2015,3862.810059
8/12/2015,3867.370117
8/13/2015,3863.030029
8/14/2015,3878.159912
8/17/2015,3899.100098
8/18/2015,3889.600098
8/19/2015,3857.73999
8/20/2015,3776.360107
8/21/2015,3656.669922
8/24/2015,3512.649902
8/25/2015,3465.189941
8/26/2015,3600.72998
8/27/2015,3688.600098
8/28/2015,3691.300049
8/31/2015,3660.75
9/1/2015,3552.649902
9/2/2015,3618.25
9/3/2015,3622.659912
9/4/2015,3567.409912
9/8/2015,3657.320068
9/9/2015,3606.800049
9/10/2015,3626.139893
9/11/2015,3643.540039
9/14/2015,3628.870117
9/15/2015,3675.47998
9/16/2015,3707.620117
9/17/2015,3698.73999
9/18/2015,3638.98999
9/21/2015,3655.639893
9/22/2015,3610.699951
9/23/2015,3603.48999
9/24/2015,3591.370117
9/25/2015,3589.709961
9/28/2015,3498.610107
9/29/2015,3503.129883
9/30/2015,3570.169922
10/1/2015,3577.469971
10/2/2015,3629.040039
10/5/2015,3695.610107
10/6/2015,3682.330078
10/7/2015,3713.360107
10/8/2015,3746.120117
10/9/2015,3748.959961
10/12/2015,3753.72998
10/13/2015,3728.47998
10/14/2015,3711.110107
10/15/2015,3766.429932
10/16/2015,3783.639893
10/19/2015,3784.719971
10/20/2015,3779.439941
10/21/2015,3757.909912
10/22/2015,3820.48999
10/23/2015,3862.649902
10/26/2015,3855.290039
10/27/2015,3845.449951
10/28/2015,3891.340088
10/29/2015,3890.040039
10/30/2015,3871.330078
11/2/2015,3917.300049
11/3/2015,3928.050049
11/4/2015,3915.52002
11/5/2015,3911.889893
11/6/2015,3910.97998
11/9/2015,3873.370117
11/10/2015,3880.22998
11/11/2015,3867.709961
11/12/2015,3814.290039
11/13/2015,3771.590088
11/16/2015,3828.459961
11/17/2015,3824.139893
11/18/2015,3886.26001
11/19/2015,3882.060059
11/20/2015,3897.449951
11/23/2015,3892.800049
11/24/2015,3897.669922
11/25/2015,3897.570068
11/27/2015,3900.73999
11/30/2015,3882.840088
12/1/2015,3924.629883
12/2/2015,3882.379883
12/3/2015,3826.73999
12/4/2015,3905.310059
12/7/2015,3878.310059
12/8/2015,3853.47998
12/9/2015,3823.899902
12/10/2015,3832.929932
12/11/2015,3759.090088
12/14/2015,3777.219971
12/15/2015,3817.360107
12/16/2015,3873.120117
12/17/2015,3815.459961
12/18/2015,3747.560059
12/21/2015,3777.149902
12/22/2015,3810.850098
12/23/2015,3858.469971
12/24/2015,3852.310059
12/28/2015,3843.939941
12/29/2015,3885.550049
12/30/2015,3857.899902
12/31/2015,3821.600098
1/4/2016,3763.98999
1/5/2016,3771.570068
1/6/2016,3723.439941
1/7/2016,3635.290039
1/8/2016,3595.909912
1/11/2016,3598.969971
1/12/2016,3627.060059
1/13/2016,3536.919922
1/14/2016,3596.030029
1/15/2016,3518.51001
1/19/2016,3520.399902
1/20/2016,3479.75
1/21/2016,3497.939941
1/22/2016,3568.899902
1/25/2016,3513.110107
1/26/2016,3562.810059
1/27/2016,3524.330078
1/28/2016,3544.129883
1/29/2016,3631.959961
2/1/2016,3630.459961
2/2/2016,3562.52002
2/3/2016,3581.530029
2/4/2016,3587.709961
2/5/2016,3521.600098
2/8/2016,3472.080078
2/9/2016,3470.5
2/10/2016,3471.040039
2/11/2016,3428.98999
2/12/2016,3496.280029
2/16/2016,3555.199951
2/17/2016,3614.159912
2/18/2016,3597.48999
2/19/2016,3597.919922
2/22/2016,3649.919922
2/23/2016,3604.679932
2/24/2016,3620.870117
2/25/2016,3662.840088
2/26/2016,3656.419922
2/29/2016,3627.060059
3/1/2016,3713.699951
3/2/2016,3729.590088
3/3/2016,3743.02002
3/4/2016,3755.469971
3/7/2016,3759.050049
3/8/2016,3717.48999
3/9/2016,3736.919922
3/10/2016,3737.73999
3/11/2016,3800.070068
3/14/2016,3795.530029
3/15/2016,3788.620117
3/16/2016,3810.090088
3/17/2016,3835.26001
3/18/2016,3852.149902
3/21/2016,3855.969971
3/22/2016,3853.179932
3/23/2016,3828.580078
3/24/2016,3827.139893
3/28/2016,3829.26001
3/29/2016,3863.800049
3/30/2016,3881.01001
3/31/2016,3873.110107
4/1/2016,3897.659912
4/4/2016,3886
4/5/2016,3846.590088
4/6/2016,3888.409912
4/7/2016,3841.97998
4/8/2016,3852.719971
4/11/2016,3842.169922
4/12/2016,3879.419922
4/13/2016,3918.949951
4/14/2016,3920.030029
4/15/2016,3916.169922
4/18/2016,3941.860107
4/19/2016,3954.01001
4/20/2016,3957.25
4/21/2016,3936.800049
4/22/2016,3937
4/25/2016,3929.879883
4/26/2016,3937.22998
4/27/2016,3944.02002
4/28/2016,3907.879883
4/29/2016,3888.129883
5/2/2016,3918.530029
5/3/2016,3884.629883
5/4/2016,3862.399902
5/5/2016,3862.399902
5/6/2016,3875.179932
5/9/2016,3878.139893
5/10/2016,3926.629883
5/11/2016,3891.129883
5/12/2016,3890.850098
5/13/2016,3858.169922
5/16/2016,3896.360107
5/17/2016,3860.879883
5/18/2016,3862.25
5/19/2016,3847.969971
5/20/2016,3871.75
5/23/2016,3863.820068
5/24/2016,3916.77002
5/25/2016,3944.330078
5/26/2016,3944.050049
5/27/2016,3961.669922
5/31/2016,3957.949951
6/1/2016,3963.100098
6/2/2016,3974.76001
6/3/2016,3963.22998
6/6/2016,3982.73999
6/7/2016,3987.959961
6/8/2016,4001.97998
6/9/2016,3995.280029
6/10/2016,3958.679932
6/13/2016,3927.72998
6/14/2016,3920.929932
6/15/2016,3914.02002
6/16/2016,3926.929932
6/17/2016,3914.149902
6/20/2016,3936.909912
6/21/2016,3947.939941
6/22/2016,3941.449951
6/23/2016,3994.179932
6/24/2016,3850.699951
6/27/2016,3781.02002
6/28/2016,3849.050049
6/29/2016,3915.100098
6/30/2016,3968.209961
7/1/2016,3976.679932
7/5/2016,3949.719971
7/6/2016,3972.26001
7/7/2016,3969.189941
7/8/2016,4029.75
7/11/2016,4043.48999
7/12/2016,4071.850098
7/13/2016,4072.77002
7/14/2016,4094.280029
7/15/2016,4090.48999
7/18/2016,4100.399902
7/19/2016,4094.610107
7/20/2016,4112.609863
7/21/2016,4097.819824
7/22/2016,4116.5
7/25/2016,4104.129883
7/26/2016,4105.569824
7/27/2016,4100.810059
7/28/2016,4107.75
7/29/2016,4114.509766
8/1/2016,4109.279785
8/2/2016,4083.25
8/3/2016,4097.299805
8/4/2016,4099.209961
8/5/2016,4134.560059
8/8/2016,4131.189941
8/9/2016,4132.959961
8/10/2016,4122.649902
8/11/2016,4142.720215
8/12/2016,4139.629883
8/15/2016,4151.689941
8/16/2016,4129.680176
8/17/2016,4138.419922
8/18/2016,4147.640137
8/19/2016,4142.22998
8/22/2016,4139.970215
8/23/2016,4148.160156
8/24/2016,4126.649902
8/25/2016,4121.089844
8/26/2016,4114.680176
8/29/2016,4136.75
8/30/2016,4129.339844
8/31/2016,4120.290039
9/1/2016,4120.169922
9/2/2016,4137.700195
9/6/2016,4150.109863
9/7/2016,4150.509766
9/8/2016,4141.459961
9/9/2016,4039.949951
9/12/2016,4099.470215
9/13/2016,4039.919922
9/14/2016,4037.830078
9/15/2016,4079.320068
9/16/2016,4063.969971
9/19/2016,4063.939941
9/20/2016,4065.199951
9/21/2016,4109.629883
9/22/2016,4136.410156
9/23/2016,4112.689941
9/26/2016,4077.709961
9/27/2016,4104.180176
9/28/2016,4126.830078
9/29/2016,4088.469971
9/30/2016,4121.060059
10/3/2016,4108.129883
10/4/2016,4088.169922
10/5/2016,4107.399902
10/6/2016,4109.490234
10/7/2016,4096.25
10/10/2016,4115.120117
10/11/2016,4063.919922
10/12/2016,4068.919922
10/13/2016,4056.449951
10/14/2016,4057.280029
10/17/2016,4045.070068
10/18/2016,4069.98999
10/19/2016,4079.5
10/20/2016,4074.179932
10/21/2016,4073.850098
10/24/2016,4093.219971
10/25/2016,4077.800049
10/26/2016,4070.76001
10/27/2016,4058.75
10/28/2016,4046.360107
10/31/2016,4045.889893
11/1/2016,4018.469971
11/2/2016,3992.76001
11/3/2016,3976.560059
11/4/2016,3970.02002
11/7/2016,4058.300049
11/8/2016,4075.610107
11/9/2016,4121.029785
11/10/2016,4129.459961
11/11/2016,4123.689941
11/14/2016,4123.810059
11/15/2016,4155.620117
11/16/2016,4150.209961
11/17/2016,4169.870117
11/18/2016,4160.580078
11/21/2016,4191.680176
11/22/2016,4200.950195
11/23/2016,4204.490234
11/25/2016,4221.02002
11/28/2016,4199.390137
11/29/2016,4205.990234
11/30/2016,4195.72998
12/1/2016,4181.149902
12/2/2016,4182.810059
12/5/2016,4207.569824
12/6/2016,4222.040039
12/7/2016,4278.439941
12/8/2016,4288.100098
12/9/2016,4313.609863
12/12/2016,4308.939941
12/13/2016,4337.859863
12/14/2016,4302.930176
12/15/2016,4319.839844
12/16/2016,4312.399902
12/19/2016,4321.02002
12/20/2016,4337.359863
12/21/2016,4326.850098
12/22/2016,4319.330078
12/23/2016,4325.169922
12/27/2016,4334.930176
12/28/2016,4299.450195
12/29/2016,4298.390137
12/30/2016,4278.660156
1/3/2017,4315.080078
1/4/2017,4340.75
1/5/2017,4337.450195
1/6/2017,4354.049805
1/9/2017,4338.620117
1/10/2017,4338.640137
1/11/2017,4351.319824
1/12/2017,4342.089844
1/13/2017,4350.109863
1/17/2017,4337.200195
1/18/2017,4345.569824
1/19/2017,4329.959961
1/20/2017,4344.669922
1/23/2017,4333.100098
1/24/2017,4361.560059
1/25/2017,4396.569824
1/26/2017,4393.430176
1/27/2017,4389.850098
1/30/2017,4363.669922
1/31/2017,4359.810059
2/1/2017,4362.100098
2/2/2017,4364.850098
2/3/2017,4396.950195
2/6/2017,4387.669922
2/7/2017,4388.870117
2/8/2017,4393.310059
2/9/2017,4419.399902
2/10/2017,4435.419922
2/13/2017,4459.830078
2/14/2017,4478.97998
2/15/2017,4501.990234
2/16/2017,4498.560059
2/17/2017,4506.200195
2/21/2017,4533.459961
2/22/2017,4528.970215
2/23/2017,4531.390137
2/24/2017,4539.25
2/27/2017,4544.509766
2/28/2017,4532.930176
3/1/2017,4595.72998
3/2/2017,4569.169922
3/3/2017,4571.600098
3/6/2017,4556.720215
3/7/2017,4543.75
3/8/2017,4534.680176
3/9/2017,4538.359863
3/10/2017,4553.279785
3/13/2017,4556.439941
3/14/2017,4541.259766
3/15/2017,4579.439941
3/16/2017,4572.160156
3/17/2017,4566.169922
3/20/2017,4557.120117
3/21/2017,4500.97998
3/22/2017,4509.649902
3/23/2017,4504.919922
3/24/2017,4501.109863
3/27/2017,4496.529785
3/28/2017,4529.169922
3/29/2017,4535.009766
3/30/2017,4548.459961
3/31/2017,4538.209961
4/3/2017,4530.97998
4/4/2017,4534.25
4/5/2017,4520.859863
4/6/2017,4530.930176
4/7/2017,4527.200195
4/10/2017,4530.569824
4/11/2017,4524.709961
4/12/2017,4507.759766
4/13/2017,4477.069824
4/17/2017,4515.649902
4/18/2017,4502.660156
4/19/2017,4495.560059
4/20/2017,4529.649902
4/21/2017,4515.899902
4/24/2017,4564.930176
4/25/2017,4592.740234
4/26/2017,4590.560059
4/27/2017,4593.569824
4/28/2017,4584.819824
5/1/2017,4592.779785
5/2/2017,4598.240234
5/3/2017,4593.319824
5/4/2017,4596.240234
5/5/2017,4615.089844
5/8/2017,4615.72998
5/9/2017,4611.209961
5/10/2017,4618.189941
5/11/2017,4609.689941
5/12/2017,4602.959961
5/15/2017,4625.509766
5/16/2017,4623.259766
5/17/2017,4540.580078
5/18/2017,4557.410156
5/19/2017,4588.350098
5/22/2017,4612.120117
5/23/2017,4620.700195
5/24/2017,4632.370117
5/25/2017,4653.589844
5/26/2017,4655.649902
5/30/2017,4650.759766
5/31/2017,4649.339844
6/1/2017,4685.109863
6/2/2017,4702.560059
6/5/2017,4697
6/6/2017,4683.959961
6/7/2017,4692.290039
6/8/2017,4693.669922
6/9/2017,4689.790039
6/12/2017,4685.540039
6/13/2017,4707.879883
6/14/2017,4703.529785
6/15/2017,4693.859863
6/16/2017,4695.22998
6/19/2017,4734.47998
6/20/2017,4702.819824
6/21/2017,4700.5
6/22/2017,4698.399902
6/23/2017,4705.72998
6/26/2017,4707.27002
6/27/2017,4669.27002
6/28/2017,4711.330078
6/29/2017,4670.959961
6/30/2017,4678.359863
7/3/2017,4689.609863
7/5/2017,4697.339844
7/6/2017,4655.02002
7/7/2017,4684.879883
7/10/2017,4689.25
7/11/2017,4685.640137
7/12/2017,4720.279785
7/13/2017,4729.25
7/14/2017,4751.430176
7/17/2017,4751.330078
7/18/2017,4754.27002
7/19/2017,4780.25
7/20/2017,4779.839844
7/21/2017,4778.069824
7/24/2017,4773.100098
7/25/2017,4787.040039
7/26/2017,4788.410156
7/27/2017,4784.259766
7/28/2017,4778.02002
7/31/2017,4774.560059
8/1/2017,4786.27002
8/2/2017,4789.540039
8/3/2017,4779.990234
8/4/2017,4789.109863
8/7/2017,4797.129883
8/8/2017,4786.120117
8/9/2017,4784.939941
8/10/2017,4717.399902
8/11/2017,4723.72998
8/14/2017,4771.430176
8/15/2017,4770.149902
8/16/2017,4778.279785
8/17/2017,4704.72998
8/18/2017,4696.220215
8/21/2017,4701.819824
8/22/2017,4748.72998
8/23/2017,4732.759766
8/24/2017,4723.029785
8/25/2017,4731.459961
8/28/2017,4733.970215
8/29/2017,4738.620117
8/30/2017,4761.720215
8/31/2017,4789.180176
9/1/2017,4798.990234
9/5/2017,4762.75
9/6/2017,4777.689941
9/7/2017,4777.930176
9/8/2017,4771.02002
9/11/2017,4822.799805
9/12/2017,4839.310059
9/13/2017,4843.040039
9/14/2017,4839.290039
9/15/2017,4848.839844
9/18/2017,4856.080078
9/19/2017,4861.52002
9/20/2017,4864.609863
9/21/2017,4849.950195
9/22/2017,4853.200195
9/25/2017,4842.410156
9/26/2017,4843.140137
9/27/2017,4862.930176
9/28/2017,4869.810059
9/29/2017,4887.970215
10/2/2017,4906.919922
10/3/2017,4917.72998
10/4/2017,4924.189941
10/5/2017,4952.850098
10/6/2017,4949.089844
10/9/2017,4940.160156
10/10/2017,4951.77002
10/11/2017,4960.790039
10/12/2017,4952.850098
10/13/2017,4957.27002
10/16/2017,4966.049805
10/17/2017,4969.379883
10/18/2017,4973.279785
10/19/2017,4975.319824
10/20/2017,5001.109863
10/23/2017,4981.370117
10/24/2017,4989.560059
10/25/2017,4966.290039
10/26/2017,4972.600098
10/27/2017,5012.75
10/30/2017,4997.149902
10/31/2017,5002.029785
11/1/2017,5009.990234
11/2/2017,5011.47998
11/3/2017,5027.490234
11/6/2017,5034.299805
11/7/2017,5033.379883
11/8/2017,5040.740234
11/9/2017,5023.009766
11/10/2017,5020.310059
11/13/2017,5025.359863
11/14/2017,5014.529785
11/15/2017,4987.959961
11/16/2017,5030.47998
11/17/2017,5017.450195
11/20/2017,5024.009766
11/21/2017,5056.950195
11/22/2017,5053.600098
11/24/2017,5064.22998
11/27/2017,5062.850098
11/28/2017,5112.910156
11/29/2017,5111.680176
11/30/2017,5155.439941
12/1/2017,5145.209961
12/4/2017,5139.910156
12/5/2017,5120.919922
12/6/2017,5120.459961
12/7/2017,5136.370117
12/8/2017,5165.189941
12/11/2017,5181.75
12/12/2017,5189.959961
12/13/2017,5187.680176
12/14/2017,5167.450195
12/15/2017,5214.100098
12/18/2017,5242.279785
12/19/2017,5225.430176
12/20/2017,5221.790039
12/21/2017,5232.160156
12/22/2017,5229.790039
12/26/2017,5224.509766
12/27/2017,5229.009766
12/28/2017,5239.589844
12/29/2017,5212.759766
1/2/2018,5256.279785
1/3/2018,5289.919922
1/4/2018,5312.330078
1/5/2018,5349.689941
1/8/2018,5358.680176
1/9/2018,5367.259766
1/10/2018,5361.330078
1/11/2018,5399.459961
1/12/2018,5435.919922
1/16/2018,5416.859863
1/17/2018,5467.850098
1/18/2018,5459.5
1/19/2018,5483.569824
1/22/2018,5527.890137
1/23/2018,5540.129883
1/24/2018,5537.029785
1/25/2018,5540.379883
1/26/2018,5606.080078
1/29/2018,5568.669922
1/30/2018,5508.359863
1/31/2018,5511.209961
2/1/2018,5508.700195
2/2/2018,5392.209961
2/5/2018,5171.259766
2/6/2018,5262.02002
2/7/2018,5235.839844
2/8/2018,5040.060059
2/9/2018,5116.990234
2/12/2018,5188.370117
2/13/2018,5202.220215
2/14/2018,5273.430176
2/15/2018,5338.350098
2/16/2018,5340.819824
2/20/2018,5309.990234
2/21/2018,5280.910156
2/22/2018,5286.490234
2/23/2018,5371.560059
2/26/2018,5435.379883
2/27/2018,5367.089844
2/28/2018,5308.089844
3/1/2018,5238.180176
3/2/2018,5265.240234
3/5/2018,5323.359863
3/6/2018,5337.689941
3/7/2018,5335.470215
3/8/2018,5360.72998
3/9/2018,5454.029785
3/12/2018,5447.100098
3/13/2018,5412.75
3/14/2018,5383.27002
3/15/2018,5379.390137
3/16/2018,5388.740234
3/19/2018,5312.22998
3/20/2018,5320.200195
3/21/2018,5310.959961
3/22/2018,5177.52002
3/23/2018,5069.029785
3/26/2018,5206.689941
3/27/2018,5116.75
3/28/2018,5102.689941
3/29/2018,5173.189941
4/2/2018,5057.689941
4/3/2018,5121.700195
4/4/2018,5181.310059
4/5/2018,5217.620117
4/6/2018,5103.350098
4/9/2018,5121.899902
4/10/2018,5207.72998
4/11/2018,5179.189941
4/12/2018,5222.549805
4/13/2018,5207.569824
4/16/2018,5249.939941
4/17/2018,5305.899902
4/18/2018,5310.319824
4/19/2018,5280.569824
4/20/2018,5235.75
4/23/2018,5236.040039
4/24/2018,5166.100098
4/25/2018,5175.589844
4/26/2018,5229.609863
4/27/2018,5235.72998
4/30/2018,5193.040039
5/1/2018,5206.310059
5/2/2018,5168.790039
5/3/2018,5157.700195
5/4/2018,5224.709961
5/7/2018,5242.870117
5/8/2018,5241.529785
5/9/2018,5292.899902
5/10/2018,5343.700195
5/11/2018,5354.689941
5/14/2018,5359.660156
5/15/2018,5323.22998
5/16/2018,5346.330078
5/17/2018,5343.290039
5/18/2018,5329.660156
5/21/2018,5369.189941
5/22/2018,5352.450195
5/23/2018,5369.990234
5/24/2018,5359.319824
5/25/2018,5347.310059
5/29/2018,5285.700195
5/30/2018,5353.759766
5/31/2018,5318.100098
6/1/2018,5376.290039
6/4/2018,5400.5
6/5/2018,5404.620117
6/6/2018,5451.089844
6/7/2018,5448.180176
6/8/2018,5465.419922
6/11/2018,5471.290039
6/12/2018,5481.069824
6/13/2018,5459.209961
6/14/2018,5474.370117
6/15/2018,5469.370117
6/18/2018,5457.830078
6/19/2018,5436.129883
6/20/2018,5445.430176
6/21/2018,5411.399902
6/22/2018,5421.629883
6/25/2018,5347.22998
6/26/2018,5359.009766
6/27/2018,5312.890137
6/28/2018,5346.439941
6/29/2018,5350.830078
7/2/2018,5367.490234
7/3/2018,5340.930176
7/5/2018,5388.279785
7/6/2018,5434.359863
7/9/2018,5483.890137
7/10/2018,5503.049805
7/11/2018,5464.009766
7/12/2018,5512.359863
7/13/2018,5518.330078
7/16/2018,5512.919922
7/17/2018,5534.910156
7/18/2018,5546.859863
7/19/2018,5525.509766
7/20/2018,5520.5
7/23/2018,5530.660156
7/24/2018,5557.370117
7/25/2018,5607.990234
7/26/2018,5590.990234
7/27/2018,5554.310059
7/30/2018,5522.810059
7/31/2018,5549.959961
