,date,sentiment_polarity,sentiment_subjectivity,word_count,total_words,no_articles
0,2000-01-01,0.0918150123685838,0.4977782158317872,2.5,192.0,2
1,2000-01-02,0.1371420943479767,0.4535149186619776,3.5,615.0,2
2,2000-01-03,0.08063578826237056,0.41998045555007596,3.0,449.0,1
3,2000-01-05,0.03967485413137587,0.3667763905445065,3.0,169.5,2
4,2000-01-06,0.1727257287751115,0.4504611109626542,0.0,303.6666666666667,3
5,2000-01-07,0.08889802609704683,0.4107748173805202,0.5,224.5,4
6,2000-01-08,0.07485713331367587,0.3846553743190945,2.5,434.3333333333333,6
7,2000-01-09,0.09299919095956105,0.42900951649909136,0.0,423.75,4
8,2000-01-10,0.10461017711003844,0.4216377957326567,0.0,785.0,2
9,2000-01-11,0.11803159127401336,0.41932708981181543,1.0,399.25,4
10,2000-01-12,0.10597465276236637,0.4084196784513428,0.6,411.2,5
11,2000-01-13,0.08795817878478564,0.4400641500524668,0.2857142857142857,422.85714285714283,7
12,2000-01-14,0.10993965345775387,0.4206977750687571,1.3333333333333333,305.6666666666667,6
13,2000-01-15,0.0803061663423975,0.37163576079213595,0.5,303.8333333333333,6
14,2000-01-16,0.10027529575296443,0.4216376098738669,0.0,454.2,5
15,2000-01-17,0.11287651515151513,0.3898713203463202,1.0,583.0,1
16,2000-01-18,0.14638025914831368,0.41759903842438845,0.0,492.3333333333333,3
17,2000-01-19,0.0950699233609461,0.37712875669659796,0.3333333333333333,358.3333333333333,6
18,2000-01-20,0.10653880430676023,0.45276622977338915,0.0,472.7142857142857,7
19,2000-01-21,0.1279396199039056,0.37157039389182245,0.5,315.5,2
20,2000-01-22,0.1355389476546189,0.43610067794370194,0.0,441.6666666666667,3
21,2000-01-23,0.1208549261501258,0.4434446286206346,1.2,413.2,5
22,2000-01-24,0.1652614379084967,0.4335772642390289,0.0,378.0,1
23,2000-01-25,0.11041172643707205,0.45836842198593347,1.3333333333333333,311.0,3
24,2000-01-26,0.1460616813741814,0.5090316627816628,0.0,194.5,2
25,2000-01-27,0.13550046718356915,0.46700534691012846,0.5,723.8333333333334,6
26,2000-01-29,0.1301698480207252,0.4268949691674473,0.0,329.6666666666667,3
27,2000-01-30,0.09993665505860626,0.4530621719104104,3.3333333333333335,502.3333333333333,3
28,2000-01-31,0.12123676189012987,0.4774775824395573,0.0,560.0,2
29,2000-02-01,0.09013003097034718,0.37015415304940996,0.0,282.0,3
30,2000-02-02,0.07190984330741274,0.3783157022161652,3.5,421.0,2
31,2000-02-03,0.10938615321846033,0.42454343083687707,0.25,443.25,4
32,2000-02-04,0.13918890339525258,0.4395218831726768,2.0,1091.0,1
33,2000-02-05,0.16302065505553884,0.4628345362647687,0.0,383.0,1
34,2000-02-06,0.08040626263293349,0.4230597232919416,2.5,896.0,2
35,2000-02-07,0.13084591565893436,0.4255470357786111,0.6666666666666666,645.6666666666666,3
36,2000-02-08,0.061702506844735584,0.30396505058968404,0.3333333333333333,281.3333333333333,3
37,2000-02-09,0.08354545454545455,0.33202272727272725,0.0,169.5,2
38,2000-02-10,0.049258795476977035,0.3903332368586031,0.42857142857142855,639.8571428571429,7
39,2000-02-11,0.13989031801531798,0.4561272061272061,0.0,706.0,1
40,2000-02-12,0.15544281788437633,0.4313578627210932,2.0,565.75,4
41,2000-02-13,0.10285014695408193,0.39086792754698013,0.0,612.5,2
42,2000-02-14,0.0613365800865801,0.5097132034632035,0.0,166.0,1
43,2000-02-15,0.08459035334035334,0.4345150345150345,6.0,435.0,1
44,2000-02-16,0.05940972222222221,0.3390277777777778,0.0,175.0,2
45,2000-02-17,0.06022559482747725,0.4095363666550474,0.75,431.0,4
46,2000-02-18,0.04416666666666667,0.45583333333333337,1.0,168.0,1
47,2000-02-19,0.11727867192600734,0.4194630643651019,0.0,365.3333333333333,3
48,2000-02-20,0.2624788255223038,0.46726896292113684,0.0,204.0,1
49,2000-02-21,0.1143040581012279,0.4092357367475291,0.0,701.5,2
50,2000-02-22,0.06225817832960693,0.4544536812393954,0.0,631.0,1
51,2000-02-23,0.07652862954946288,0.47599692360109036,0.3333333333333333,234.0,3
52,2000-02-24,0.09101687758171716,0.361293152702912,0.8333333333333334,269.3333333333333,6
53,2000-02-25,0.08661307214852261,0.38081312264007855,0.16666666666666666,425.0,6
54,2000-02-26,0.17921212121212118,0.3937703349282297,4.0,625.0,1
55,2000-02-27,0.11933727890303782,0.4742088402190256,0.3333333333333333,427.0,3
56,2000-02-28,0.1665801105236946,0.4607199523681825,5.5,388.0,2
57,2000-02-29,0.07857440432621592,0.45585328497768113,0.6666666666666666,288.3333333333333,3
58,2000-03-01,0.08907040597932071,0.37053823580955364,1.0,397.3333333333333,3
59,2000-03-02,0.1665340073205927,0.46835396942714014,0.5,394.0,2
60,2000-03-03,-9.25185853854297e-18,0.5083333333333333,0.0,95.0,1
61,2000-03-04,0.027984389348025707,0.48423127377672837,0.0,421.0,1
62,2000-03-05,0.11850471667635844,0.393522000387672,3.0,697.0,1
63,2000-03-06,0.10568558966286237,0.46302243211334126,2.0,731.0,1
64,2000-03-07,0.0442737300364419,0.372318921662142,0.0,305.0,2
65,2000-03-08,0.024374927435272253,0.4253674677812609,0.0,200.0,2
66,2000-03-09,0.12967583469562485,0.4406850820714324,0.8,668.4,5
67,2000-03-10,0.10988777986352624,0.4245151057671981,0.25,615.5,4
68,2000-03-11,0.1465624268542754,0.38576796998613205,0.2,236.8,5
69,2000-03-12,0.09951341503195511,0.4062925899449156,4.0,659.25,4
70,2000-03-13,0.093831388981389,0.44434672457172464,1.0,613.5,2
71,2000-03-14,0.0715791978673447,0.40212450927289495,0.0,544.6666666666666,3
72,2000-03-15,-0.04028846153846154,0.33458333333333334,0.0,129.0,2
73,2000-03-16,0.12982135432610376,0.4255381189382527,0.2,492.4,5
74,2000-03-17,0.0439721559619519,0.32154496863680543,1.6666666666666667,217.66666666666666,3
75,2000-03-18,0.13191225441225443,0.44233571983571973,7.0,461.0,1
76,2000-03-19,0.11525742989036357,0.452469844533937,0.25,738.75,4
77,2000-03-20,0.12988651315789473,0.2562675438596491,1.0,402.5,2
78,2000-03-21,0.0989334297868122,0.4097741994241532,0.16666666666666666,340.8333333333333,6
79,2000-03-22,0.011387013765610882,0.33768125759132966,0.0,756.0,2
80,2000-03-23,0.06786556253735365,0.4505820154431838,0.0,363.5,6
81,2000-03-24,0.009461550702152212,0.5204512272745355,0.0,135.0,2
